"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93"
"1",0,0,0.198427796831962,0,0.726703930062301,0.791858005599427,0.903157693091838,0.0342254852424924,0.515750482051779,0,0,0,0,0,0,0,0,0,0,0.241177915827757,0.314389767519682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,0,0,0.428831219738773,0,0,0,0,0,0,0.248302916028185,0.345302218283929,0.426174073523793,0.806734197490542,0,0.29891706969912,0.336490937183391,0,0,0.00128250704769286,0,0,0,0,0.0383334861845349,0.00317677205180653,0,0.00823491007118658,0,0.613994651205991,0,0,0,0,0.0275621511487766,0,0,0.00430992626692521,0,0,0.00117737957339967,0.00263673939687442,0,0.000755468849793842,0.0160149963995615,0,0,0.154874305870575,0,0,0,0,0,0,0.0472134755824371,0.157233254707302,0.780678872279113,0.0266964253566786,0,0,0,0,0.00849778281875557,0,0.00337686129162842,0,0.000911909070574932,0,0.0267009859173096,0.0119768275921538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206034710886744,0,0.00996128123822816,0,0.000972381913213594,0,0,0,0,0
"3",0,0,0,0.0147347138583718,0,0,0,0.0146424646206804,0,0,0.0160199523205244,0.0240622292836382,0.0276381482718424,0,0.0352859515855793,0.179578254127133,0.0848927813122312,0.0880891995581415,0.0097107800574978,0.00669721737337978,0,0.0455483277379446,0.00810323592644198,0.39918856739483,0.00555117171698281,0.137973723653166,0.0306285782639351,0.00540612506443808,0.00048134829449701,0.208985323941712,0.0103563120816799,0,0.00185269393044022,0.00649851199000626,0.000835975387103061,0,0.00312875205417283,0.00515461891178679,0.0622815621918226,0.00428460410288384,0,0,0,0.000277016261097001,0.00117147351224699,0,0.00726992072228853,0.0478684814321104,0.00189877309686331,0.000189470661103129,0.0249894409749073,0.0389788333502499,0.0141172797298945,0.0210735154446973,0.0450222778311681,0.0300320701473241,0.0488378413938577,0.0136403791594659,0,0,0.0197072620229418,0,0.000927068837040587,0.00473540362726533,0,0,0,0.0140291348294598,0.00200197874622658,0.0195728105403085,0,0,0,0,0.00836782655373243,0,0,0,0,0,0,0,0,0.59692329135097,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0,0.042662911536089,0.515024099270634,0.201556353604089,0.126072806148102,0,0.401806437362249,0.220410706348503,0.00616237019316095,0,0,0,0.00188679037246861,0.0436704488845259,0,0.287664847155473,0.231275557602692,0,0.0285366946325096,0.00494984392274565,0.173173771559212,0,0,0.0074136793144572,0.0367112595896182,0.0817131531818835,0.170854609557781,0.0595905097112218,0.0529643846944251,0,0.137770314282323,0.0159244892365191,0.00229404643369698,0.0664155672538524,0.0173732900564043,0.0508759210966578,0,0,0.159643258431012,0.0327131810548513,0,0.00209546132909271,0,0.00175857268746089,0.0231742524727936,0.0651391197232116,0.201468606576995,0.138974171378551,0.112257163020533,0.00355401966612668,0,0.00259390390365905,0,0,0,0.00515317313958287,0,0,0,0.00133123533927493,0.000294797835291558,0,0,0,0,0.000842819107879237,0,0,0.0275867957348721,0.00273885589511395,0,0.0491875006839685,0,0,0.00745145521593284,0,0,0,0,0,0,0,0,0
"5",0,0,0,0,0,0.208141994400573,0.045738416104514,0.0399582763504506,0.273303772198259,0.00885591032042134,0,0,0,0,0,0,0,0,0,0.0129967973545893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",0,0,0,0,0,0,0.0511038908036479,0.492798530915212,0,0.312080936102768,0.0943399273318941,0,0,0,0.316446666791779,0,0.281850138605204,0.106961271513547,0.0188106863980582,0.301441375725891,0.126095230781939,0.208677645639808,0.147916717128036,0.210947627461662,0.0134219876264899,0.159996483893484,0.0387554362657006,0.382776066805098,0.0669401880047601,0,0.819295152150429,0.201203009177042,0,0,0,0,0.00961177811461249,0.0119256525986829,0.0589400869189417,0,0,0,0,0,0,0,0.025725771993583,0,0,0,0,0.00513207341948712,0.0026086732802755,0,0,0,0.00315134622062743,0,0,0,0.39837923124891,0,0.000344926691616938,0,0,0,0,0.0168393149385031,0,0.00409975690788423,0,0,0,0,0.00453759248712571,0.00992144743507496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",0,0,0,0,0,0,0,0.35230326398067,0,0.611731434588755,0.226385554401024,0,0,0,0.528829664379623,0,0,0.474413501347109,0.234805349583117,0.420437169994177,0.442991637241589,0.647141282740065,0.600190502545373,0.276096652233341,0.300866194642826,0.157145047817347,0.670011149407031,0.44825834043348,0.816440670840153,0,0.130625682433229,0.486397114646032,0.542998252631001,0.253707302092122,0.0889997056021371,0,0.170597490503001,0.485489064618356,0.839026866309619,0.000859700320393424,0,0.711553119242347,0.00253215648575095,0.0783475405470709,0.080086804813797,0.00539174458061634,0.151710161261052,0,0.219961064432681,0.923743155608457,0.783991282222045,0.272434840274347,0.78197130766727,0.702498597319376,0,0,0.00812626517788731,0.0490867625521364,0.00954714919541978,0.00779482505694093,0.389478169036131,0.0883652715479053,0.0624923240014237,0,0.00674104259242629,0.0171090137767815,0,0.0320096261434632,0.0786932533071914,0.280253889830944,0,0,0,0.297347978114467,0.495148997130504,0.794154941992262,0,0,0,0,0.00552835884265373,0,0.517361522048434,0.00000964427073266294,0,0,0,0,0.143090903509229,0,0,0,0
"8",0,0,0,0,0,0,0,0,0,0.0211201469022518,0.0302241454535898,0,0,0,0.042437341559739,0,0,0.191528166120285,0.618555249277058,0.00279356922549334,0.0207691605870279,0.0709502049975639,0.016413761376028,0.101899544974356,0.262615413956304,0.148164395026178,0,0.00532587663008585,0.0187495739468282,0,0.0288318971374086,0.262610901808499,0.0180607583228376,0.123251950899744,0.100558499761644,0,0.346827499069477,0.00869004983400393,0.0397514845796168,0,0,0.0125612788581651,0.00460519530270057,0.00188038438522819,0.0141652383516467,0.0029834751586276,0.190153806204967,0,0.00500773511224923,0.00402339151529837,0.0682459920824396,0.222341295064962,0.164037289390777,0.0563413661267245,0.00536239251010963,0,0.00153533305547086,0.00390629947288051,0,0,0.00793420335444059,0,0,0,0,0,0.0050280548150041,0,0,0,0,0,0,0,0.00367053379898058,0.0121496523763,0,0,0,0,0.0063600190288454,0,0,0.00255084939542766,0.041148666701492,0,0,0.00894280858344057,0.0349562787056567,0,0,0,0
"9",0,0,0,0,0,0,0,0.0507318273876921,0,0.0462115720858047,0,0,0,0,0.0450551955747048,0,0,0.0752137595317403,0.0139453463216504,0.0119778958952318,0.0929672497079553,0.00100405164050003,0.0206806662384611,0,0,0.0754851999967366,0,0.000258912332539956,0,0,0,0.0497889743684271,0.0670153913814145,0.0260748383571885,0.115577913780546,0,0,0,0,0,0,0,0,0,0.027878114214732,0,0.00828523396714824,0,0,0.000878225391767011,0,0.32362316096773,0,0,0.00794376528482221,0.00820383644682189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126524686416928,0,0,0,0,0.00376828463450319,0.00760938562294449,0,0,0,0,0,0,0,0,0,0,0,0
"10",0,0,0,0,0,0,0,0.0153401515028028,0,0,0,0,0,0,0.0151961271317107,0,0,0,0.0694558915720971,0,0,0,0.0156082163617219,0,0,0.0514374140576098,0,0,0,0,0,0,0.00675102943952945,0.0277015498682222,0.106007176271876,0,0,0,0,0,0,0,0,0,0.0284477893378757,0,0.0021530986047013,0,0.0476916869048806,0,0,0.0360965061937833,0,0.00325838420860016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169199725608222,0.231385375752212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
