"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93"
"1",0,0,0.117532514333229,0,0.763704999134918,0.771066056715446,0.894253577676804,0.0351879905766256,0.440665099169318,0,0,0,0,0,0,0,0,0,0,0.253925498052799,0.334310457072946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,0,0,0.420777978087284,0,0,0,0,0,0,0.270119249208659,0.385655898997433,0.406417388104274,0.826860624606063,0,0.312474343536477,0.411592432815889,0,0,0.000159276872544741,0,0,0,0,0.0457727624383473,0.00435359951532371,0,0.0111323850395948,0,0.607191103904582,0,0,0,0,0.0248114468291164,0,0,0.00411085463307248,0,0,0.00138492643773888,0.00346899572149455,0,0.00059735594838307,0.0161508578245647,0,0,0.154567443961192,0,0,0,0,0,0,0.0454305992355049,0.171807741619752,0.760743766639045,0.0227716744640251,0,0,0,0,0.0228292368577793,0,0.00854417459737655,0,0.00136979037738711,0,0.0235775287180446,0.00657077065548762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140150534455031,0,0.0138194386644644,0,0.000298122898324429,0,0,0,0,0
"3",0,0,0,0.0135199814967932,0,0,0,0.0210459265116347,0,0,0.0197616061358018,0.04278634099275,0.0182785561037416,0,0.0278955350271987,0.188134102210789,0.0827617151134976,0.108876012424314,0.00713633282570633,0.00634570834709887,0,0.0478652460933393,0.00300649742002768,0.406819337815229,0.00785171432522145,0.158770405275832,0.0347646345575796,0.00421257871263784,0.000499291441800059,0.190428087483386,0.00671843581808502,0,0.00283932522984246,0.0111309594355174,0.000246386483454744,0,0.0028009906931045,0.00455071366882695,0.0464822413364235,0.00166560570938402,0,0,0,0.000833326789867401,0.000464645309481422,0,0.0074679503466381,0.0509186343668931,0.00134725066429655,0.000465530842828883,0.0403372038263374,0.0279721234701755,0.0221854432336039,0.0157732839079068,0.0469500796981126,0.027509566381946,0.0549772984765416,0.0120374471697081,0,0,0.020611227136861,0,0.0041487380101579,0.00363594809839944,0,0,0,0.021150604632538,9.75413325699757e-05,0.0215010439350993,0,0,0,0,0.0138914212144139,0,0,0,0,0,0,0,0,0.600577694303628,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0,0.0637686388622178,0.411945064413465,0.190807207062958,0.0865457059515402,0,0.385698681710259,0.20044133867122,0.00192785901474422,0,0,0,0.000937068971845469,0.0518324358288371,0,0.285293927091129,0.2226085881423,0,0.019533375167135,0.00460933602133629,0.196268067355404,0,0,0.00462560616521098,0.0327863981565486,0.0714903630021939,0.175848530417112,0.053194433062397,0.0464803014691116,0,0.138272708186501,0.0207143883499408,0.00662925468082048,0.0636501734015883,0.017827464323329,0.0490057261580425,0,0,0.156701441607386,0.0262400078880366,0,0.00324587263986567,0,0.000886605482725656,0.026239383705773,0.0460008202821491,0.189725782825104,0.137536677635822,0.121960324274541,0.00122637470986631,0,0.00503880731529346,0,0,0,0.00548321857153852,0,0,0,0.0012512680000787,0.0010088602464429,0,0,0,0,0.00514719738195586,0,0,0.0179384836914312,0.00879443542585759,0,0.0537453341768708,0,0,0.0225936457422739,0,0,0,0,0,0,0,0,0
"5",0,0,0,0,0,0.228933943284554,0.0547938140137318,0.0339780442635331,0.290139467502404,0.0289211809279292,0,0,0,0,0,0,0,0,0,0.0085263937101922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",0,0,0,0,0,0,0.0509526083094641,0.509392612723335,0,0.306527612057202,0.108484785786418,0,0,0,0.32549261011381,0,0.231005713975104,0.0926504758348906,0.0168963094926835,0.304863719303484,0.116322438728143,0.182738878801076,0.145152954834838,0.241028310690042,0.0088468015439449,0.167167608786143,0.0497527296614209,0.382602335498282,0.0867857630144731,0,0.826638910813063,0.200890444288047,0,0,0,0,0.00653403378935143,0.026859188369852,0.0752749119633841,0,0,0,0,0,0,0,0.0242689123876528,0,0,0,0,0.00281294693888775,0.0026194386164214,0,0,0,0.0068924393183164,0,0,0,0.375914469115305,0,0.00366668258140339,0,0,0,0,0.0127130292710601,0,0.00327855076500005,0,0,0,0,0.0112092373463037,0.00795742493768336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",0,0,0,0,0,0,0,0.340270658380275,0,0.618239403320477,0.18092087618573,0,0,0,0.523783280101521,0,0,0.517989616611823,0.215923374392771,0.410935161367447,0.425104723844401,0.657903485618232,0.596399316884259,0.253935592056636,0.288772479948307,0.154457510400581,0.655521143766423,0.450368597744714,0.80776008679834,0,0.123001896320298,0.518665733537286,0.552537357933034,0.231113994436127,0.0859718902130026,0,0.146822492973092,0.490054561552825,0.835019277239039,0.00101299311279915,0,0.696715523103261,0.00441450369796036,0.0677192087784225,0.0774378282197267,0.00460580762560012,0.168547352395576,0,0.257834060196924,0.922615017414967,0.742465969192567,0.305104086524417,0.772851680640894,0.720319164989142,0,0,0.00674107267737695,0.0440024917695294,0.013408846778992,0.00708767711956894,0.404693652984525,0.0806334975136188,0.0302475743423271,0,0.00961212738849987,0.019975724170913,0,0.0175671941546072,0.0604802914422799,0.286399657864938,0,0,0,0.30145903264735,0.518510691683021,0.775655642043963,0,0,0,0,0.00317534845116113,0,0.506527141594317,1.10394152580899e-07,0,0,0,0,0.146731390831644,0,0,0,0
"8",0,0,0,0,0,0,0,0,0,0.0128667662407949,0.0237636396750471,0,0,0,0.04642977557439,0,0,0.131909506873491,0.63622589126302,0.00215606755808233,0.0132448690275669,0.0769413963908341,0.0113138099702653,0.0878009138785213,0.279100298060707,0.145174970140705,0,0.00704976842085866,0.0146410197999922,0,0.0224172032284471,0.249638605578819,0.0269341553359164,0.122673137719945,0.0855647909846914,0,0.367347695591735,0.00728227542000667,0.0432235694611535,0,0,0.0196333114037418,0.00623528639163683,0.000646602236409123,0.00956010139861183,0.00157908483471283,0.17596473391746,0,0.00357675305567246,0.00747920512160939,0.0778860052062512,0.20145493366768,0.167279343454529,0.0544402845951946,0.00891442317255581,0,0.00248377817706478,0.00684861512599719,0,0,0.00685180803050372,0,0,0,0,0,0.0102390476046199,0,0,0,0,0,0,0,0.0078033034055786,0.0150735309575126,0,0,0,0,0.0065118431771517,0,0,0.01452222026252,0.0337995559733262,0,0,0.00692165094389108,0.0329258844196665,0,0,0,0
"9",0,0,0,0,0,0,0,0.0450029444829979,0,0.0334450374535971,0,0,0,0,0.0387521300287257,0,0,0.0930562326992546,0.00518339964565724,0.0114763467975956,0.105163408733362,0.00154082617727541,0.0173575586168859,0,0,0.0739008004634094,0,0.000969628430750783,0,0,0,0.0308052165958473,0.0597271388416687,0.0152662627247522,0.12968329852507,0,0,0,0,0,0,0,0,0,0.0468590220574677,0,0.0107902896412727,0,0,0.00105955077178039,0,0.316642481149447,0,0,0.00532726662454508,0.00880350094228416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606980309000772,0,0,0,0,0.0141571055348766,0.0107301255557432,0,0,0,0,0,0,0,0,0,0,0,0
"10",0,0,0,0,0,0,0,0.015121823061599,0,0,0,0,0,0,0.0187236518295127,0,0,0,0.0793471914095151,0,0,0,0.0192258480650609,0,0,0.03419665940243,0,0,0,0,0,0,0.00894270214274629,0.0360994591197914,0.113476486827403,0,0,0,0,0,0,0,0,0,0.0260255852844606,0,0.00196012830228155,0,0.047503682796019,0,0,0.0351539704837785,0,0.00263079721508703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00325395926238072,0.213386135057056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
