"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93"
"1",0,0,0.207622870721626,0,0.770831101315104,0.780282390486225,0.913078373738789,0.029265074358765,0.476093731658787,0,0,0,0,0,0,0,0,0,0,0.267237144611578,0.289694359664897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,0,0,0.444293149249251,0,0,0,0,0,0,0.24465162371536,0.405522851312804,0.401024650475851,0.818624571138278,0,0.306133778161356,0.400582909059714,0,0,0.000544185751068738,0,0,0,0,0.0578960013785418,0.00296247067710077,0,0.0141151719066799,0,0.550863952041597,0,0,0,0,0.0203941572466402,0,0,0.00160517702411572,0,0,0.00373261117378937,0.00195380998288744,0,0.00176894378546013,0.0211619163391155,0,0,0.144110246619038,0,0,0,0,0,0,0.046237849132061,0.155198048140545,0.787818746557823,0.0199321387974516,0,0,0,0,0.0132291437839408,0,0.000953284396069999,0,0.000356061149678973,0,0.0303580129027873,0.00726712983779212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131979203584823,0,0.00377323441186729,0,0.000332313062466607,0,0,0,0,0
"3",0,0,0,0.0247879468533327,0,0,0,0.0163388627258729,0,0,0.0242637349213504,0.0554465453759273,0.0188101085311057,0,0.0263953024367904,0.174597204793781,0.075820589463884,0.104427454504324,0.00694922303346992,0.00600279384955926,0,0.0493612049828815,0.00752347889089182,0.405597792611284,0.00534540480134914,0.173042164315583,0.0302331964199598,0.00726145171976994,0.00218069441315472,0.26589918391908,0.0154951076580323,0,0.00177968940899632,0.0081295457294903,0.00028552187028474,0,0.00214371579642907,0.00608042392938248,0.0572325404322443,0.00158425789747571,0,0,0,0.000643389067462852,0.000309631257342089,0,0.0107064837408045,0.0582379064437393,0.00396367331615719,0.00117394768129539,0.0286881238898614,0.0365310119532481,0.0181800124285353,0.0127135435900969,0.0396803341530323,0.0311990398229242,0.0572271466519286,0.00977076949192484,0,0,0.016703610054344,0,0.000584591224000645,0.00743561430005419,0,0,0,0.0256700491494083,0.00227560843898445,0.0154025847621116,0,0,0,0,0.00766872793055323,0,0,0,0,0,0,0,0,0.677302197854882,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0,0.0493254984208459,0.382882123142045,0.202393022240766,0.110058842118669,0,0.403149986415833,0.221609348719364,0.0015850781679568,0,0,0,0.00158055424438373,0.0577749342167009,0,0.286568529044253,0.227552252326937,0,0.0266308143957428,0.00599888103038088,0.171424338460752,0,0,0.00536525484781717,0.0255207947595777,0.0895289080840177,0.186109973339101,0.0501956802524097,0.0429694934149879,0,0.140317466567221,0.0261823823228283,0.00313237831578467,0.0380531218392065,0.0168772132796454,0.0430966227319511,0,0,0.136025627162328,0.0286119486845683,0,0.0028751926809539,0,0.000428554483956243,0.0198195558817002,0.0604153059826962,0.213222226260272,0.127275543908467,0.120972102818688,0.00849484074616042,0,0.00546530349100451,0,0,0,0.00381095460145584,0,0,0,0.00134057631026329,0.000912171458685607,0,0,0,0,0.000701695553195259,0,0,0.0231248469715304,0.00255456154564605,0,0.0522972816532586,0,0,0.0316482012204261,0,0,0,0,0,0,0,0,0
"5",0,0,0,0,0,0.219717609513775,0.0417656317283686,0.0314229698816548,0.227198431826039,0.0301332004961892,0,0,0,0,0,0,0,0,0,0.0126881583912164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",0,0,0,0,0,0,0.0451559945328422,0.50501355789185,0,0.266803078939123,0.0860470918144041,0,0,0,0.303507229316192,0,0.240896992710391,0.0760151423022668,0.0136527423858903,0.289261340409537,0.13793706581336,0.190858279072959,0.137416954582285,0.243887202139304,0.016695423954119,0.169223450161045,0.0488670320410145,0.392063749661589,0.0702673117938877,0,0.807881657359934,0.185616102259558,0,0,0,0,0.00693697782977274,0.0236313961562681,0.0512825439300768,0,0,0,0,0,0,0,0.0349155763407064,0,0,0,0,0.00118925167955721,0.000773328811292113,0,0,0,0.0063802784352535,0,0,0,0.408416326043714,0,0.000994851419203421,0,0,0,0,0.0319579274342799,0,0.000696890144380334,0,0,0,0,0.0170826381959624,0.00756744710520779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",0,0,0,0,0,0,0,0.35942786766123,0,0.644417010549489,0.200207553730784,0,0,0,0.518232229219688,0,0,0.512915817903023,0.21732367467294,0.40586081737734,0.458618005071126,0.664969249451814,0.592791105924255,0.257045252001078,0.262419013811294,0.143255983764707,0.671769110487975,0.424757637100703,0.805989307508035,0,0.130661027855877,0.5707986002401,0.550791332385074,0.250536450105944,0.0963198153106255,0,0.147608541403365,0.501420018381013,0.848840581050726,0.00108094231970779,0,0.719392669236849,0.00306995898184816,0.0810991130740702,0.0805455221243261,0.00259610866091242,0.155034721132624,0,0.218849194917204,0.922835031430375,0.765465461376378,0.289589435347001,0.762433470905714,0.723713346286259,0,0,0.00380362594006182,0.039273444061697,0.0182525067644579,0.0113636477755055,0.387946774037047,0.0938401584716103,0.0289353141265494,0,0.00645276101358288,0.00885486317722515,0,0.0214854969297768,0.0676063139597833,0.28231359007572,0,0,0,0.269229084091475,0.51629062550696,0.789536004467801,0,0,0,0,0.000752452069093537,0,0.527949380944413,0.00178033279258772,0,0,0,0,0.167765505445918,0,0,0,0
"8",0,0,0,0,0,0,0,0,0,0.0149927122997414,0.0194642608011902,0,0,0,0.0560193791300687,0,0,0.162158250155514,0.641911488150376,0.00169034588910641,0.0209716901970425,0.0614567529407506,0.0114447357573753,0.0861820195288862,0.298181600508976,0.143682339179829,0,0.00251781798209349,0.0180509462307978,0,0.0296581564136312,0.227940625454681,0.0180917387744611,0.11466681732165,0.0942345476557926,0,0.348487160099412,0.00972234759527083,0.0426443345869526,0,0,0.0204335246062577,0.00401989090743752,0.000816091871393938,0.00992332528708258,0.00403362749105507,0.171780708826558,0,0.00250677496282892,0.00780358851635095,0.0816759895849364,0.232168101990353,0.182115964843639,0.0575818024284721,0.0149187448836387,0,0.00125245206598852,0.00351307010746117,0,0,0.00307885224126916,0,0,0,0,0,0.00294292388088324,0,0,0,0,0,0,0,0.0168705979819253,0.00803194806192946,0,0,0,0,0.0121599684410225,0,0,0.0100530282664856,0.0342914334387159,0,0,0.00600320481991728,0.0401901008799469,0,0,0,0
"9",0,0,0,0,0,0,0,0.0399826872789845,0,0.0436539977154577,0,0,0,0,0.0474546987182164,0,0,0.0931807339700562,0.00481469297923383,0.0155946488305908,0.0896165513456411,0.00066380355666084,0.0241189638882356,0,0,0.0748420930056483,0,0.0000111231904143055,0,0,0,0.015644672045661,0.0662176677331418,0.0221665769627563,0.136686735938538,0,0,0,0,0,0,0,0,0,0.0343041716169574,0,0.0088168296194355,0,0,0.000626026227169041,0,0.314776897820632,0,0,0.00712557454128208,0.0114823328206343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384436871540855,0,0,0,0,0.00562365161671553,0.023260308147914,0,0,0,0,0,0,0,0,0,0,0,0
"10",0,0,0,0,0,0,0,0.018548980201643,0,0,0,0,0,0,0.0180422853175872,0,0,0,0.0774818121669604,0,0,0,0.0168615959742831,0,0,0.0318318415427754,0,0,0,0,0,0,0.011478267890345,0.0331506018460745,0.101779827903815,0,0,0,0,0,0,0,0,0,0.0237736370780588,0,0.00139425023106976,0,0.06103408011247,0,0,0.0377191239015901,0,0.00808100917582384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210928447067779,0.221983327796798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
