"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.581237078411505,133.260783503558,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.7007468608208,3.81345601164362,9.93816889239509,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.576452968269587,3.00907249648768,25.4142607840197,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.858848346304149,1.41691127044525,6.80567701634525,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.627950408495963,71.8692810708693,327.030136373802,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.726546830218285,14.1081075091497,58.6995906954333,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.721877719368786,9.27034289399152,28.5696454400443,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.6337292666547,2.58684794460632,10.6378975472724,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.516000498551875,9.243295910821,31.4467279074124,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.720138534530997,3.05254033921457,11.7977960501411,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.614988307002932,2.16638846890629,8.12625718474497,0,0.2,0,NA,NA,1,0.102025173003375,0
"12","benthic shp",-1,0.681563989724964,3.0369445705004,9.72939753031079,0,0.2,0,NA,NA,1,0.000123613746407151,0
"13","Dungeness",-1,0.843048657849431,0.739230264696769,3.71125088361919,0,0.2,0,NA,NA,1,0.0828969033464041,0
"14","tanner crb",-1,0.82970273764804,0.348690569089312,1.40780937409376,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",10.5417449229015,-1,0.60521141950402,2.90764593262265,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.859468659665436,0.545946470830259,2.49952189496726,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.854749477375299,1.19620653322896,4.62768012856626,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.564054147806019,2.19535822763147,5.40416653490786,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.529019392840564,3.17038301601602,8.41546422381909,0,0.2,0,NA,NA,1,0.252119907368871,0
"20","Sardine",2.92735326773869,-1,0.525083173766525,6.00955834969604,0,0.2,0,NA,NA,1,0.522098915363317,0
"21","Anchovy",1.98937315220668,-1,1.13310663179595,5.11227729116277,0,0.2,0,NA,NA,1,0.0426589816238313,0
"22","Herring",0.766176822772917,-1,1.4345793525437,7.99112478905684,0,0.2,0,NA,NA,1,0.00670847592957415,0
"23","Pacific Mackerel",0.460794758237732,-1,0.505990805795269,7.13101579081993,0,0.2,0,NA,NA,1,0.0269476960820568,0
"24","Sand lance",-1,0.605371175520122,0.849251025079128,4.32191587260305,0,0.2,0,NA,NA,1,0,0
"25","Whitebait smelt",0.0760302627445245,-1,1.68545885401658,5.82018333958279,0,0.2,0,NA,NA,1,0,0
"26","Other smelt",-1,0.689071636926383,1.64571335061474,4.7287293294926,0,0.2,0,NA,NA,1,0,0
"27","Saury",0.94970248608692,-1,1.85031090269997,3.23128515131947,0,0.2,0,NA,NA,1,0,0
"28","Juv. rock.",-1,0.520636465307325,1.29771076093343,6.78407387993368,0,0.2,0,NA,NA,1,0,0
