"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.389933825004846,113.844340421692,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.573554030060768,1.82043552200912,13.9612505823226,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.629649012256414,4.29491623974428,18.5541985382393,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.669942769687623,2.67352076721129,8.32988841201757,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.797177619114518,67.458689551478,362.577528640315,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.663498890399933,13.2248092486914,59.3621586343278,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.810721980314702,6.36404139560071,63.0143094342542,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.76491874307394,1.53708090078538,12.4961491223128,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.513148805033416,8.10820413673171,30.3951045878838,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.64201048547402,2.78777612153692,16.8144271495499,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.631141623854637,2.17286081406076,9.94747745552911,0,0.2,0,NA,NA,1,0.113979547721252,0
"12","benthic shp",-1,0.595493504125625,3.04254100293162,18.6444167528771,0,0.2,0,NA,NA,1,9.35539499681389e-05,0
"13","Dungeness",-1,0.822802802827209,0.787747584055549,4.29452729382581,0,0.2,0,NA,NA,1,0.105387831146362,0
"14","tanner crb",-1,0.719799853675067,0.26287213723643,1.5620834088462,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",9.68707328721946,-1,0.638710779053998,2.78245527624901,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.525548581779003,0.424778280443438,2.37789226867429,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.752144422754645,1.2635556786836,4.62005369104586,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.878602765966207,1.8529177974871,4.91673102728472,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.621889451052994,1.95684587218101,12.6799421823797,0,0.2,0,NA,NA,1,0.283485615182507,0
"20","Sardine",3.71180266027962,-1,0.524935867922608,7.44015125401658,0,0.2,0,NA,NA,1,0.491721306711186,0
"21","Anchovy",2.01908207996795,-1,1.15498226829029,5.96934845086153,0,0.2,0,NA,NA,1,0.0462213373448236,0
"22","Herring",0.935989018683575,-1,1.96951868871637,8.43541291762686,0,0.2,0,NA,NA,1,0.00667142317822083,0
"23","Pacific Mackerel",0.518693350496255,-1,0.475626197456833,4.30357047559005,0,0.2,0,NA,NA,1,0.0274959366088982,0
"24","Sand lance",-1,0.596362161077559,0.974090741943304,3.75563055687283,0,0.2,0,NA,NA,1,0,0
"25","Whitebait smelt",0.0758299618978219,-1,1.8383411144432,6.37431019883972,0,0.2,0,NA,NA,1,0,0
"26","Other smelt",-1,0.574559277668595,1.46531749944294,7.47068324154676,0,0.2,0,NA,NA,1,0,0
"27","Saury",1.32119673297219,-1,1.56037328731075,3.84844607408744,0,0.2,0,NA,NA,1,0,0
