"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.547919860342517,113.658884127349,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.772376882098615,3.53346637809768,15.2630459406805,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.660270262695849,3.62026489761827,20.9637422376169,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.773160049784929,1.419899517486,10.1930680436165,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.816820609848946,139.067520654973,297.69009312328,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.586000803858042,15.7463031456456,70.249036905992,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.512618879601359,7.49481020059659,48.9399845436919,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.647765846177936,1.8685701136722,8.94102198012713,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.747124622017145,8.95349280029392,29.7335745038412,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.787076551280916,3.19138858906713,10.3646974510293,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.74325027987361,2.06019559202471,10.9714990530017,0,0.2,0,NA,NA,1,0.116066975151985,0
"12","benthic shp",-1,0.548607541341335,2.13176281172146,10.5509238576611,0,0.2,0,NA,NA,1,0.00010933112297068,0
"13","Dungeness",-1,0.889486236311495,0.752487830092095,3.89879757375291,0,0.2,0,NA,NA,1,0.0833850347531169,0
"14","tanner crb",-1,0.721199998725206,0.184301741033405,1.28442625180464,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",14.5473586992108,-1,0.620128330476311,2.67276616211985,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.835527607705444,0.536456114337349,2.65627168689183,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.663917800132185,1.10279344229785,6.81387388833425,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.818666766304523,2.12319515240624,6.70127530099206,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.710316104255617,2.03269831555355,14.4519344129095,0,0.2,0,NA,NA,1,0.24326669152352,0
"20","Sardine",3.46541013733948,-1,0.493384887433066,4.69303703554188,0,0.2,0,NA,NA,1,0.486179675809619,0
"21","Anchovy",2.17239721931678,-1,0.978103426903497,4.55761292073786,0,0.2,0,NA,NA,1,0.0342086709319157,0
"22","Herring",0.602863746638281,-1,1.66452998395525,8.43745841145866,0,0.2,0,NA,NA,1,0.0058277551118769,0
"23","Pacific Mackerel",0.526062785916156,-1,0.49978787651307,5.50673684659663,0,0.2,0,NA,NA,1,0.0230594096248453,0
"24","Sand lance",-1,0.790554328914732,0.935151794370831,3.58575901548219,0,0.2,0,NA,NA,1,0,0
"25","Whitebait smelt",0.0853477876618472,-1,1.50776921291617,5.06363272113138,0,0.2,0,NA,NA,1,0,0
"26","Other smelt",-1,0.623363073635846,1.3732580371502,8.52145388711145,0,0.2,0,NA,NA,1,0,0
"27","Saury",0.590931757994958,-1,1.42750214233353,3.08254359646923,0,0.2,0,NA,NA,1,0,0
"28","Juv. rock.",-1,0.693407415784895,1.95093843761167,4.49797259042728,0,0.2,0,NA,NA,1,0,0
"29","Juv. hake",-1,0.758816429879516,2.25608223526043,4.86566171793146,0,0.2,0,NA,NA,1,0,0
"30","Juv. flat.",-1,0.562053742818534,1.0716754648513,3.61523655076164,0,0.2,0,NA,NA,1,0,0
"31","Juv. round.",-1,0.557905576564372,1.16585034591627,4.89948861241177,0,0.2,0,NA,NA,1,0,0
"32","Juv. thorny.",-1,0.72622417230159,0.413162803068611,2.20780364779195,0,0.2,0,NA,NA,1,0,0
"33","Yellowtail rock.",0.715093805525214,-1,0.128259872590838,1.727924021257,0,0.2,0,NA,NA,1,0.0130671957355236,0
"34","Black rock.",0.131721331641823,-1,0.130499956260299,2.13045238018921,0,0.2,0,NA,NA,1,0.00295343132431031,0
"35","Nearshore rock.",0.0795471818192622,-1,0.171624979782436,2.09197967409211,0,0.2,0,NA,NA,1,0.00185824419083197,0
"36","Yelloweye rock.",0.00749994982858648,-1,0.051140316810649,2.20366956239638,0,0.2,0,NA,NA,1,4.10708126742961e-05,0
"37","Greenstriped",0.0743578704666703,-1,0.0983911295785973,1.82728287832155,0,0.2,0,NA,NA,1,0.000119905306687237,0
"38","Shelf rock.",0.427363195875507,-1,0.133186245663831,2.02733803315485,0,0.2,0,NA,NA,1,0.00157938278329363,0
"39","Shortbelly",0.330761152807882,-1,0.272760853893445,1.56698432431151,0,0.2,0,NA,NA,1,2.47766094823692e-08,0
"40","Petrale sole",0.073346966119752,-1,0.299547385061278,1.72915117479193,0,0.2,0,NA,NA,1,0.0051995226928939,0
"41","Halibut",0.139171482134845,-1,0.459089378655833,2.1019955434293,0,0.2,0,NA,NA,1,0.00339038121835263,0
"42","Hake",9.4092698051037,-1,0.39746879569081,2.45389196430877,0,0.2,0,NA,NA,1,0.90851049944599,0
"43","Lingcod",0.388424377327679,-1,0.264477177734836,2.29374475538798,0,0.2,0,NA,NA,1,0.00404335984872752,0
"44","Arrowtooth",0.31190512061902,-1,0.241292812319546,1.80745247551761,0,0.2,0,NA,NA,1,0.0309927741802479,0
"45","Sablefish",0.772594762914921,-1,0.0891406525492084,2.01450742669364,0,0.2,0,NA,NA,1,0.0268616136975318,0
"46","Albacore",0.0670421244976844,-1,0.505140376461298,6.73712144162453,0,0.2,0,NA,NA,1,0.00351536185577479,0
"47","Salmon",0.136054749755885,-1,2.00621592044881,4.72311520741566,0,0.2,0,NA,NA,1,0.0255882557017287,0
"48","Grenadiers",0.266970962599037,-1,0.176752974124111,1.05412551067241,0,0.2,0,NA,NA,1,0.000378676417639193,0
"49","Dogfish",1.04771655066191,-1,0.0725384647414565,2.00185871425301,0,0.2,0,NA,NA,1,0.00439044430184589,0
"50","Canary rock.",0.113259081209314,-1,0.106528267402988,1.7621256730225,0,0.2,0,NA,NA,1,0.00188183565629414,0
"51","P. Ocean Perch",0.102458233040517,-1,0.0691569934653426,2.13557022795255,0,0.2,0,NA,NA,1,0.00264958594579761,0
"52","Widow rock.",0.306621587360033,-1,0.128513931666783,2.02943817974299,0,0.2,0,NA,NA,1,0.00509108280363682,0
"53","Splitnose rock.",0.282806945353912,-1,0.0783957170386589,1.85748787579241,0,0.2,0,NA,NA,1,0.00134969077217615,0
"54","Slope rock.",0.281018811305272,-1,0.0901333107135542,2.05105013236856,0,0.2,0,NA,NA,1,0.00307906345706763,0
"55","Shortspine thorny.",1.05101293759686,-1,0.0549119893388014,0.449679541626383,0,0.2,0,NA,NA,1,0.00319312603802759,0
"56","Longspine thorny.",0.383758274111698,-1,0.117312180261217,0.405605120432071,0,0.2,0,NA,NA,1,0.00370144047837114,0
"57","Flatfish",4.39073789725273,-1,0.315285219282017,2.0815594875846,0,0.2,0,NA,NA,1,0.0521999282884827,0
"58","Skates",0.282592825905945,-1,0.245953466634962,1.42259906246796,0,0.2,0,NA,NA,1,0.00411221530250746,0
"59","Sharks",-1,0.723223337437958,0.190316842799405,2.28427296710441,0,0.2,0,NA,NA,1,0.00341582174360704,0
"60","Common murre",0.00318396758599284,-1,0.0966469481279446,157.721350584248,0,0.2,0,NA,NA,1,0,0
"61","Cassin's auklet",0.00153331128279379,-1,0.232567952851501,272.289909569794,0,0.2,0,NA,NA,1,0,0
"62","Rhino. auklet",0.000265734662536304,-1,0.127476683185861,200.919615598229,0,0.2,0,NA,NA,1,0,0
"63","Tufted Puffin",0.000106001885793736,-1,0.0781625102877389,176.326922119438,0,0.2,0,NA,NA,1,0,0
"64","Cali. gull",0.00063807734902358,-1,0.172763254641037,189.304652306094,0,0.2,0,NA,NA,1,0,0
"65","Western Gull",0.000640432574812887,-1,0.1206664283821,172.967696087962,0,0.2,0,NA,NA,1,0,0
"66","Kittiwake",0.000113123674189096,-1,0.101794638955657,225.775718174236,0,0.2,0,NA,NA,1,0,0
"67","Albatross",0.00070517063282744,-1,0.0515171573282008,122.846712708168,0,0.2,0,NA,NA,1,0,0
"68","Fulmar",0.000302526681581538,-1,0.038090315676702,200.521450665072,0,0.2,0,NA,NA,1,0,0
"69","Shearwater",0.0032524254827959,-1,0.0773589355778696,175.154249596194,0,0.2,0,NA,NA,1,0,0
"70","Leach's S. Petrel",0.000460648704422529,-1,0.113833552252612,432.752066074765,0,0.2,0,NA,NA,1,0,0
"71","Transient Orcas",0.00281518639577049,-1,0.0254459564681638,15.359761327797,0,0.2,0,NA,NA,1,0,0
"72","Resident Orcas",0.000970930886908729,-1,0.0247705186364872,15.1507405136189,0,0.2,0,NA,NA,1,0,0
"73","Porpoises",0.0333436547701394,-1,0.0815699581657639,41.3415462687238,0,0.2,0,NA,NA,1,0,0
"74","Humpback whale",0.212614117210286,-1,0.0472329859100608,8.03950491592821,0,0.2,0,NA,NA,1,0,0
"75","Minke whale",0.00566854455266252,-1,0.0570624781250359,8.80798392061363,0,0.2,0,NA,NA,1,0,0
"76","Fin whale",0.123084787625034,-1,0.0296561172320928,6.51003088154654,0,0.2,0,NA,NA,1,0,0
"77","Sperm whale",0.0216481064540058,-1,0.0231504130772019,8.6199303374751,0,0.2,0,NA,NA,1,0,0
"78","Harbor seals",0.017283070774282,-1,0.0791376824536467,25.1857335382816,0,0.2,0,NA,NA,1,0,0
"79","Sea Lions",0.0820927998205307,-1,0.0678475563686627,10.4980605120488,0,0.2,0,NA,NA,1,0,0
"80","Juv. Ele. Seal",0.0378781905934147,-1,0.287001390244144,13.9875154261182,0,0.2,0,NA,NA,1,0,0
"81","Adult N. Ele. Seal",0.0667961583617177,-1,0.228156278846718,15.6571659469139,0,0.2,0,NA,NA,1,0,0
"82","Fur seals",0.00602759095878619,-1,0.0819063417134625,50.0486147222648,0,0.2,0,NA,NA,1,0,0
"83","Blue whale",0.573463487945678,-1,0.0531242120974432,5.30902550743702,0,0.2,0,NA,NA,1,0,0
"84","Gray whale",1.2369489913505,-1,0.0358653625836819,12.3629215030278,0,0.2,0,NA,NA,1,0,0
"85","Dolphins",0.057102380281757,-1,0.0606541427807297,33.0367555951147,0,0.2,0,NA,NA,1,0,0
"86","Brandt's corm.",0.000656359774276719,-1,0.218802302830965,137.601828502522,0,0.2,0,NA,NA,1,0,0
"87","Double corm.",0.000369388059003153,-1,0.139065800706085,154.741249876496,0,0.2,0,NA,NA,1,0,0
"88","Pelagic cormorant",0.000259241943726719,-1,0.163449029771362,156.510719507146,0,0.2,0,NA,NA,1,0,0
"89","Murrelet",2.77465196414898e-05,-1,0.11044399587265,254.448067597947,0,0.2,0,NA,NA,1,0,0
"90","Pigeon Guillemot",8.82304199151287e-05,-1,0.160958405274545,213.218356611759,0,0.2,0,NA,NA,1,0,0
"91","Caspian tern",7.3713683619373e-05,-1,0.115273884979639,178.037048943544,0,0.2,0,NA,NA,1,0,0
"92","Brown Pelican",0.000280740919729423,-1,0.185536628207301,126.331454402868,0,0.2,0,NA,NA,1,0,0
"93","Detritus",10,-1,0,0,2,0.2,0,NA,0,0,0,0
"94","Fleet1",NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA
