"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.271247084368952,105.446368820302,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.761313334107399,3.2814998469853,10.526576536697,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.616083284374326,4.48375854715034,15.2495682785641,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.600997281167656,2.09184092942455,12.3128883148901,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.724026419688016,111.383610740815,231.177718204838,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.877546306140721,14.6093949929754,75.0331859463408,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.775202814210206,9.32148606324953,38.8832181304396,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.798071640823036,2.26970229311902,7.43608835533923,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.864821150247008,6.10237435310539,29.5737136827891,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.728178190719336,2.34586718704992,10.2222615414801,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.558939855359495,1.92248014633297,7.37392116239641,0,0.2,0,NA,NA,1,0.115175032291529,0
"12","benthic shp",-1,0.615309678018093,2.01365553934074,9.18713239232313,0,0.2,0,NA,NA,1,0.000101214320221692,0
"13","Dungeness",-1,0.536103625688702,0.856711751855065,4.50196392091697,0,0.2,0,NA,NA,1,0.094017756144132,0
"14","tanner crb",-1,0.531353264022619,0.313135318950835,1.74923329231082,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",11.4425176586855,-1,0.577250565028437,2.74546258580247,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.52787442933768,0.419814715940192,2.14078141716895,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.735488743614405,1.27033825852537,4.83866013623099,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.8543496475555,2.03681950006051,5.03126110070795,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.706505378242582,2.74177468594087,9.35908114837549,0,0.2,0,NA,NA,1,0.216704970372497,0
"20","Sardine",2.86371183062002,-1,0.503163829939656,5.09271540009872,0,0.2,0,NA,NA,1,0.409511131341196,0
"21","Anchovy",1.46449393048289,-1,1.24723377404253,6.02470474976872,0,0.2,0,NA,NA,1,0.0373668905243605,0
"22","Herring",0.640409999923103,-1,2.00507242180597,6.99325026151454,0,0.2,0,NA,NA,1,0.00580590715619084,0
"23","Pacific Mackerel",0.420709621968146,-1,0.526384458457486,5.51949243521898,0,0.2,0,NA,NA,1,0.0248525187854398,0
"24","Sand lance",-1,0.859485651459545,0.779440174169262,2.90319232952101,0,0.2,0,NA,NA,1,0,0
"25","Whitebait smelt",0.0957215493150741,-1,2.66509561293306,5.38968363373976,0,0.2,0,NA,NA,1,0,0
"26","Other smelt",-1,0.894114797282964,1.14869011282616,4.87958654246833,0,0.2,0,NA,NA,1,0,0
"27","Saury",0.997184008091922,-1,1.37992036491047,3.19669501925074,0,0.2,0,NA,NA,1,0,0
"28","Juv. rock.",-1,0.51788255982101,1.94415431756572,6.32846539173612,0,0.2,0,NA,NA,1,0,0
"29","Juv. hake",-1,0.862559300102294,0.704181818886636,5.55005271395247,0,0.2,0,NA,NA,1,0,0
"30","Juv. flat.",-1,0.857000649627298,1.1264727453743,4.61434176663206,0,0.2,0,NA,NA,1,0,0
"31","Juv. round.",-1,0.707791148964316,1.79834284809802,8.59602558726674,0,0.2,0,NA,NA,1,0,0
"32","Juv. thorny.",-1,0.87537625413388,0.447856492775405,2.78081659583303,0,0.2,0,NA,NA,1,0,0
"33","Yellowtail rock.",0.621493066302073,-1,0.134650753441205,1.77698886307642,0,0.2,0,NA,NA,1,0.015726382398992,0
