"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.31917562650051,113.350789642944,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.748258632048964,2.2894567465832,15.3701475312749,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.590542511735112,2.58152031191085,15.638168645819,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.571589078567922,1.70756472427545,11.6316400984974,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.83248835997656,100.893889489547,321.128316184654,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.703098917193711,13.1921002933613,58.7066971651346,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.882568592764437,8.00440084082637,38.9350783312784,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.829789272882044,2.61942436093204,12.5094168966886,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.617421733122319,8.13238403604749,20.8850069736934,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.615298268012702,3.68647596398531,10.5205528513893,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.5817966314964,1.84864020204763,9.93444370010434,0,0.2,0,NA,NA,1,0.117379786197398,0
"12","benthic shp",-1,0.89652497600764,1.92441356370269,7.84762873551279,0,0.2,0,NA,NA,1,0.00010089613613307,0
"13","Dungeness",-1,0.833816017396748,0.726442936253531,3.65753465415605,0,0.2,0,NA,NA,1,0.0960941276839069,0
"14","tanner crb",-1,0.612842813227326,0.271614182510951,1.67369170702595,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",9.04749096006445,-1,0.577077782385385,3.07001967935501,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.529421547055244,0.483608391637621,2.6515500778765,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.501127445604652,1.10174980434241,4.72424157171397,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.710358409490436,2.14027615962636,7.90050107082782,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.851438659895212,3.69061589164847,9.18363953069838,0,0.2,0,NA,NA,1,0.28994844716596,0
"20","Sardine",2.68174362439386,-1,0.550487675948533,6.45720688254374,0,0.2,0,NA,NA,1,0.433815339049347,0
"21","Anchovy",1.47705603323619,-1,1.21293740769497,8.27723236326538,0,0.2,0,NA,NA,1,0.0385864112513927,0
"22","Herring",1.29992966955433,-1,1.65223304410958,7.96386475639142,0,0.2,0,NA,NA,1,0.00643126557976097,0
"23","Pacific Mackerel",0.527418588375662,-1,0.541493299606639,6.10464684855944,0,0.2,0,NA,NA,1,0.0234310873902372,0
"24","Sand lance",-1,0.855335859302431,1.24030090699524,3.2427210727036,0,0.2,0,NA,NA,1,0,0
"25","Whitebait smelt",0.0711151599525198,-1,1.8728487810155,4.73938632947251,0,0.2,0,NA,NA,1,0,0
"26","Other smelt",-1,0.707431335374713,1.57349088306723,7.48639461429016,0,0.2,0,NA,NA,1,0,0
"27","Saury",1.9631467355504,-1,1.63767743446394,3.29869737591673,0,0.2,0,NA,NA,1,0,0
"28","Juv. rock.",-1,0.762606038618833,1.49975012693443,6.07694286471847,0,0.2,0,NA,NA,1,0,0
"29","Juv. hake",-1,0.551424920465797,1.17530392197052,6.49437338309662,0,0.2,0,NA,NA,1,0,0
"30","Juv. flat.",-1,0.518964489083737,0.991882140250807,4.73172524145467,0,0.2,0,NA,NA,1,0,0
"31","Juv. round.",-1,0.719078748952597,1.83081010345495,5.6233219285274,0,0.2,0,NA,NA,1,0,0
"32","Juv. thorny.",-1,0.854176827427,0.5890677630953,1.82976843630367,0,0.2,0,NA,NA,1,0,0
"33","Yellowtail rock.",0.74560451844419,-1,0.133573827698315,1.73960436555477,0,0.2,0,NA,NA,1,0.0139222210575066,0
"34","Black rock.",0.124714409811078,-1,0.127151975488906,1.92570641273806,0,0.2,0,NA,NA,1,0.00286313971766962,0
"35","Nearshore rock.",0.0785202639710116,-1,0.150043273966193,2.02887934682021,0,0.2,0,NA,NA,1,0.00159184128559974,0
"36","Yelloweye rock.",0.00840730086596255,-1,0.0563957904537837,2.04984998054285,0,0.2,0,NA,NA,1,4.45964283449417e-05,0
"37","Greenstriped",0.104427325888525,-1,0.114834119756881,1.78243711810437,0,0.2,0,NA,NA,1,0.000118104416939975,0
"38","Shelf rock.",0.527721029743376,-1,0.186161629224956,2.01674917659879,0,0.2,0,NA,NA,1,0.00163482776552006,0
"39","Shortbelly",0.352266298233453,-1,0.25056157077449,2.09947253776104,0,0.2,0,NA,NA,1,2.51211740404422e-08,0
"40","Petrale sole",0.0918694625650239,-1,0.355622493967983,1.7565636830347,0,0.2,0,NA,NA,1,0.00585529322686446,0
"41","Halibut",0.185991561142596,-1,0.460366392147497,1.7735944202465,0,0.2,0,NA,NA,1,0.00319965212444496,0
"42","Hake",7.18257129453889,-1,0.425217083908142,1.84201660718847,0,0.2,0,NA,NA,1,0.941193226655352,0
"43","Lingcod",0.4030899513882,-1,0.335334745148839,2.39177323592506,0,0.2,0,NA,NA,1,0.00355642734208139,0
"44","Arrowtooth",0.346964840579231,-1,0.277567967665895,2.43435288560052,0,0.2,0,NA,NA,1,0.0357866423747065,0
"45","Sablefish",0.882104856570283,-1,0.100316321041446,1.97785189725584,0,0.2,0,NA,NA,1,0.0260040601535836,0
"46","Albacore",0.102770985195186,-1,0.323119219352891,6.57313616872462,0,0.2,0,NA,NA,1,0.00368473121785161,0
"47","Salmon",0.131958068623254,-1,1.83702821206141,6.47794784893327,0,0.2,0,NA,NA,1,0.0220516919635862,0
"48","Grenadiers",0.216682414327656,-1,0.18860214100054,0.929640361842599,0,0.2,0,NA,NA,1,0.00039278720461374,0
"49","Dogfish",0.908427985435085,-1,0.0742564061730306,2.41426773157927,0,0.2,0,NA,NA,1,0.00515720325066872,0
"50","Canary rock.",0.0964112523569796,-1,0.120779108139629,1.65851931371869,0,0.2,0,NA,NA,1,0.00198815567951581,0
"51","P. Ocean Perch",0.125824375640887,-1,0.0569327458786798,2.03515357954352,0,0.2,0,NA,NA,1,0.00220181165091645,0
