"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.717201508465223,109.951757313272,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.687804320827127,1.93391008028617,15.9462751164185,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.558551365416497,2.88136446407864,17.8147006489967,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.656976668443531,2.17955876052349,10.8532343574511,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.837577793002129,113.62178311091,338.137447927226,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.623729332536459,13.1212573291238,55.4399597686,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.564023983106017,9.43469884108483,45.3902503738248,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.562136776559055,1.57464746000502,11.7523354941788,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.681695386767387,6.44018755807151,32.3752193084085,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.576462810393423,3.04319648856365,13.4688939401208,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.600800770055503,1.8779203262997,9.13895899025639,0,0.2,0,NA,NA,1,0.106350197121189,0
"12","benthic shp",-1,0.727165130991489,1.90723446325619,15.0756252717957,0,0.2,0,NA,NA,1,0.000101309755161679,0
"13","Dungeness",-1,0.544706142507493,0.741203195430873,4.0483692503524,0,0.2,0,NA,NA,1,0.0904553610786429,0
"14","tanner crb",-1,0.858074420131743,0.233954827235731,1.14873422119708,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",12.4458226393311,-1,0.500241853227935,2.99495045356817,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.876947201043367,0.508409500434331,2.4404671683873,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.546450645662844,1.21093953987032,5.32275400403487,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.640446021687239,2.26248138962457,5.68358366985264,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.761617742385715,2.55788874864567,13.3666360045118,0,0.2,0,NA,NA,1,0.279541824024357,0
"20","Sardine",3.15030626497201,-1,0.527735070338276,5.48935221306409,0,0.2,0,NA,NA,1,0.56861258557118,0
"21","Anchovy",1.46603520246063,-1,1.152956978801,7.52060260982394,0,0.2,0,NA,NA,1,0.0334348865817019,0
"22","Herring",0.625401793091796,-1,1.83751225501926,10.812651774082,0,0.2,0,NA,NA,1,0.00690890168619412,0
