"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.552486279862933,112.589658327437,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.77534687621519,2.19436010615209,17.7909049105068,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.502277098223567,3.79378756323086,26.8212938867231,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.842853439599276,1.49358054451312,10.5348728957242,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.62002255031839,137.608017309955,358.427667638678,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.525466903299093,14.0732717071935,84.3552287922762,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.646515584457666,7.29700571068466,39.1431918611515,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.873130548372865,1.69996026734539,12.340490482112,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.707178294099867,9.17134988131905,28.3623884486032,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.701192567218095,3.13674920923893,11.1980039392259,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.652170086745173,1.94122515632217,7.32680571328752,0,0.2,0,NA,NA,1,0.117474984217727,0
"12","benthic shp",-1,0.879301470983773,2.6693031415585,7.93353192835528,0,0.2,0,NA,NA,1,0.000101799010451292,0
"13","Dungeness",-1,0.868488574866205,0.739147831079376,4.61202645001827,0,0.2,0,NA,NA,1,0.0811338665880596,0
"14","tanner crb",-1,0.866324549727142,0.302638131750227,1.43680377776032,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",11.2420629002471,-1,0.62077128349563,2.42384586441443,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.69292552806437,0.495402306850093,2.51604193148239,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.776682223379612,1.46559943853492,4.75626862011466,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.602517796773464,1.82032527609433,6.49313786432671,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.563619374204427,3.14194124276526,10.8773718919804,0,0.2,0,NA,NA,1,0.277845438893893,0
"20","Sardine",4.03437257261221,-1,0.541461868981313,4.5211021798883,0,0.2,0,NA,NA,1,0.508935069467343,0
"21","Anchovy",1.58096705779547,-1,1.02386178885977,5.83327157335938,0,0.2,0,NA,NA,1,0.0376369637198549,0
"22","Herring",0.972932192181185,-1,1.87656798992336,7.43887187829398,0,0.2,0,NA,NA,1,0.00602218085776144,0
"23","Pacific Mackerel",0.341976218155749,-1,0.561718487259101,5.52918445509971,0,0.2,0,NA,NA,1,0.0206302323501696,0
"24","Sand lance",-1,0.530402076616883,1.17191798533017,2.71708790579001,0,0.2,0,NA,NA,1,0,0
"25","Whitebait smelt",0.100933244872182,-1,1.18512856138411,3.77407723637885,0,0.2,0,NA,NA,1,0,0
"26","Other smelt",-1,0.622811182960868,2.21895205177819,4.96473701388635,0,0.2,0,NA,NA,1,0,0
"27","Saury",0.741289846694813,-1,1.53287577905862,3.78329340226983,0,0.2,0,NA,NA,1,0,0
"28","Juv. rock.",-1,0.716930281743407,1.22009733469532,7.45303895783998,0,0.2,0,NA,NA,1,0,0
"29","Juv. hake",-1,0.614954205043614,1.74205649328603,5.8173139270737,0,0.2,0,NA,NA,1,0,0
"30","Juv. flat.",-1,0.53381331320852,1.44207735858806,4.43931993663796,0,0.2,0,NA,NA,1,0,0
"31","Juv. round.",-1,0.709346874430776,1.45382510932038,5.94772267832958,0,0.2,0,NA,NA,1,0,0
"32","Juv. thorny.",-1,0.670198423881084,0.406740151346249,3.38041036311502,0,0.2,0,NA,NA,1,0,0
"33","Yellowtail rock.",0.646633819913098,-1,0.126420846276913,1.76662580709103,0,0.2,0,NA,NA,1,0.016951511076301,0
"34","Black rock.",0.124621852141922,-1,0.151078506267641,2.0569242972758,0,0.2,0,NA,NA,1,0.00368785291265927,0
"35","Nearshore rock.",0.0803910432059637,-1,0.172849368084711,1.95285088510306,0,0.2,0,NA,NA,1,0.00131899762111041,0
"36","Yelloweye rock.",0.00913337650617161,-1,0.0530030782936302,2.03328349368969,0,0.2,0,NA,NA,1,5.41106111866756e-05,0
"37","Greenstriped",0.0912738859352529,-1,0.124296166134619,2.28160021293686,0,0.2,0,NA,NA,1,0.000130517697301959,0
"38","Shelf rock.",0.56021267340185,-1,0.18710461002362,2.62747420319982,0,0.2,0,NA,NA,1,0.00176347009405561,0
"39","Shortbelly",0.30771860520103,-1,0.263097239224258,2.54620989157796,0,0.2,0,NA,NA,1,2.52097104303105e-08,0
"40","Petrale sole",0.0823041062966445,-1,0.335560009271208,1.8759461351278,0,0.2,0,NA,NA,1,0.00598619548832082,0
"41","Halibut",0.178572379059146,-1,0.539252443911676,2.49181731962412,0,0.2,0,NA,NA,1,0.00323073343141344,0
"42","Hake",8.19214156562395,-1,0.443031076042811,1.97365362525443,0,0.2,0,NA,NA,1,0.979616525007012,0
"43","Lingcod",0.321218215196082,-1,0.264113698776539,2.4099875680911,0,0.2,0,NA,NA,1,0.00339544872358016,0
"44","Arrowtooth",0.287943776332134,-1,0.229636050311449,1.91424539891362,0,0.2,0,NA,NA,1,0.0298537867546792,0
"45","Sablefish",0.843590029805152,-1,0.0851025761088239,1.97189966542739,0,0.2,0,NA,NA,1,0.0229915822045588,0
"46","Albacore",0.122290061029219,-1,0.411046476842937,7.19819847530742,0,0.2,0,NA,NA,1,0.00420140291590158,0
"47","Salmon",0.109977522427808,-1,1.98103745659087,4.74557643072789,0,0.2,0,NA,NA,1,0.0281405248403402,0
"48","Grenadiers",0.238548033069823,-1,0.209399246037154,1.02042546946549,0,0.2,0,NA,NA,1,0.000324544785653363,0
"49","Dogfish",0.793558980638933,-1,0.0679187183297474,3.05588591740642,0,0.2,0,NA,NA,1,0.00447370640562747,0
