"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.363197955884971,120.213944322596,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.592853815294802,3.49423679460128,12.4265847217023,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.828839743509889,4.78519862625562,21.076791838098,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.87020764015615,1.52476799894262,9.83766552567035,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.579701647069305,142.753080905943,316.037685744162,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.722237060125917,17.4050844682223,55.906927509628,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.528801381122321,6.0939427374747,38.4685928172149,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.779726394545287,1.64777941631311,12.008379117649,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.506120704952627,8.4730808995595,32.7892880945067,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.705440839193761,2.95548029817644,13.4313474204006,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.560814739577472,1.86158180022228,8.52540128149243,0,0.2,0,NA,NA,1,0.0992024066881777,0
"12","benthic shp",-1,0.74543327819556,2.28594045022283,14.4870007698282,0,0.2,0,NA,NA,1,0.000104808052135837,0
"13","Dungeness",-1,0.744076337013394,0.783679448673496,3.05898830802631,0,0.2,0,NA,NA,1,0.101703305508109,0
"14","tanner crb",-1,0.696691129449755,0.298823074821921,1.37667035023574,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",8.1013649662325,-1,0.55070247117891,2.87605032303431,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.534965757653117,0.511268823822072,2.6595606737539,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.861316524632275,1.35873777421822,4.29431818283734,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.838342872075737,2.02003000804408,5.39185727362829,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.501280072052032,2.31318201650548,8.61015501880958,0,0.2,0,NA,NA,1,0.219430254581223,0
"20","Sardine",3.65375452799913,-1,0.478218953449647,3.94532801369439,0,0.2,0,NA,NA,1,0.50331563599556,0
"21","Anchovy",1.50084509747267,-1,1.09979410856317,5.24627242498163,0,0.2,0,NA,NA,1,0.0419528957555342,0
"22","Herring",0.738838863179895,-1,1.77083057040086,6.74499180990363,0,0.2,0,NA,NA,1,0.00789152248342005,0
"23","Pacific Mackerel",0.351094289665963,-1,0.517058834196397,5.68504031797086,0,0.2,0,NA,NA,1,0.0303894422746292,0
"24","Sand lance",-1,0.653474000003189,1.14815958648144,3.8261914623835,0,0.2,0,NA,NA,1,0,0
"25","Whitebait smelt",0.14627678390526,-1,2.13528866806511,6.83022764376574,0,0.2,0,NA,NA,1,0,0
"26","Other smelt",-1,0.533893812261522,1.64812657560353,5.73524540561713,0,0.2,0,NA,NA,1,0,0
"27","Saury",0.64307204105874,-1,1.21770025404183,4.36530925506124,0,0.2,0,NA,NA,1,0,0
"28","Juv. rock.",-1,0.683272945415229,1.32118828007557,5.84690466638185,0,0.2,0,NA,NA,1,0,0
"29","Juv. hake",-1,0.761595337372273,1.81865251655546,5.80092279296053,0,0.2,0,NA,NA,1,0,0
"30","Juv. flat.",-1,0.551949116401374,1.17357425102656,4.80082308160177,0,0.2,0,NA,NA,1,0,0
"31","Juv. round.",-1,0.884777285158634,1.76925371913163,6.08793492407523,0,0.2,0,NA,NA,1,0,0
"32","Juv. thorny.",-1,0.79577923649922,0.296103690049493,2.06991451149558,0,0.2,0,NA,NA,1,0,0
"33","Yellowtail rock.",0.526446041775604,-1,0.139852842815234,1.72490872810383,0,0.2,0,NA,NA,1,0.0156274638120596,0
"34","Black rock.",0.122659198150002,-1,0.136842877915599,1.87132316160999,0,0.2,0,NA,NA,1,0.0029134060271831,0
"35","Nearshore rock.",0.0801254908772592,-1,0.161396910530831,1.94841917798077,0,0.2,0,NA,NA,1,0.00145505632298348,0
"36","Yelloweye rock.",0.0087530624688735,-1,0.0492815755430925,1.96115426319657,0,0.2,0,NA,NA,1,4.68709093763742e-05,0
"37","Greenstriped",0.11946468475378,-1,0.127407091361937,2.64541831854993,0,0.2,0,NA,NA,1,0.000123246632751987,0
"38","Shelf rock.",0.366958959209931,-1,0.13029936009131,1.94992128079774,0,0.2,0,NA,NA,1,0.00148080923719071,0
"39","Shortbelly",0.500514237132285,-1,0.271315053489789,2.52365772329489,0,0.2,0,NA,NA,1,2.28159609151138e-08,0
"40","Petrale sole",0.0851616211482868,-1,0.31458028175504,1.7059841602469,0,0.2,0,NA,NA,1,0.00497437683583854,0
"41","Halibut",0.155426472233676,-1,0.441889025873765,1.95177552625499,0,0.2,0,NA,NA,1,0.00331545674108462,0
"42","Hake",8.11012120607095,-1,0.4018570559149,1.87684230381803,0,0.2,0,NA,NA,1,0.962705146242006,0
"43","Lingcod",0.323661108892708,-1,0.289486896691631,2.23269242429714,0,0.2,0,NA,NA,1,0.00373438970918361,0
"44","Arrowtooth",0.383695457031649,-1,0.264714309658085,2.00549547817038,0,0.2,0,NA,NA,1,0.0345105562678389,0
"45","Sablefish",0.798698326293654,-1,0.104173510656785,1.8755190779921,0,0.2,0,NA,NA,1,0.0263614365960825,0
"46","Albacore",0.0849264466454349,-1,0.281233709971429,7.66136736121202,0,0.2,0,NA,NA,1,0.00360343141122159,0
"47","Salmon",0.13138516554987,-1,1.72656356439877,6.49945780493779,0,0.2,0,NA,NA,1,0.0236034626277724,0
"48","Grenadiers",0.26096578968165,-1,0.248012342875637,0.99877045301213,0,0.2,0,NA,NA,1,0.000283081150296033,0
"49","Dogfish",1.07384632581445,-1,0.0661656858593385,2.53299963451033,0,0.2,0,NA,NA,1,0.00399121092575976,0
"50","Canary rock.",0.0554997330256254,-1,0.102060186646193,1.65929970794899,0,0.2,0,NA,NA,1,0.00210475916549888,0
"51","P. Ocean Perch",0.0631001681730394,-1,0.0879382128812145,1.93025964931308,0,0.2,0,NA,NA,1,0.00225666205022975,0
"52","Widow rock.",0.276712765201488,-1,0.12346656887098,2.28147116665743,0,0.2,0,NA,NA,1,0.00553752148065222,0
"53","Splitnose rock.",0.333732865964533,-1,0.0677410099812488,2.05390222873527,0,0.2,0,NA,NA,1,0.00122728785587448,0
"54","Slope rock.",0.218888332989651,-1,0.0627273862334642,2.03658875236451,0,0.2,0,NA,NA,1,0.00318638721296095,0
"55","Shortspine thorny.",1.57663137471871,-1,0.0492053918599782,0.506836586035683,0,0.2,0,NA,NA,1,0.00353555989114839,0
"56","Longspine thorny.",0.329881954340896,-1,0.12526505781366,0.378380766415911,0,0.2,0,NA,NA,1,0.00286684329572746,0
"57","Flatfish",5.09075455692098,-1,0.359768751063286,2.08388859784764,0,0.2,0,NA,NA,1,0.0466673423173932,0
"58","Skates",0.294889729245684,-1,0.14688477486627,2.21196045406281,0,0.2,0,NA,NA,1,0.00374068444993119,0
"59","Sharks",-1,0.700249887537211,0.238800222216602,2.92197290120267,0,0.2,0,NA,NA,1,0.00277815258276018,0
"60","Common murre",0.00325308550935719,-1,0.0902948200121301,184.546345125806,0,0.2,0,NA,NA,1,0,0
"61","Cassin's auklet",0.00139146454340784,-1,0.244677262883336,256.353593987218,0,0.2,0,NA,NA,1,0,0
"62","Rhino. auklet",0.000357127607483655,-1,0.119881843226571,211.057591566701,0,0.2,0,NA,NA,1,0,0
"63","Tufted Puffin",0.000139817710935587,-1,0.0665973033140468,193.722836407714,0,0.2,0,NA,NA,1,0,0
"64","Cali. gull",0.000902046092935655,-1,0.0796734063070316,197.255466009142,0,0.2,0,NA,NA,1,0,0
"65","Western Gull",0.000971130658314305,-1,0.0913651109650162,200.658548160201,0,0.2,0,NA,NA,1,0,0
"66","Kittiwake",0.000110252412025471,-1,0.123208158419563,214.801675191448,0,0.2,0,NA,NA,1,0,0
"67","Albatross",0.000775083314361398,-1,0.024616597279144,126.912621791424,0,0.2,0,NA,NA,1,0,0
"68","Fulmar",0.00023075892240293,-1,0.0318120798034193,194.626086542129,0,0.2,0,NA,NA,1,0,0
"69","Shearwater",0.00327025257839074,-1,0.0985651188432404,168.09339321975,0,0.2,0,NA,NA,1,0,0
"70","Leach's S. Petrel",0.000631887590124803,-1,0.230525657093882,417.053384074428,0,0.2,0,NA,NA,1,0,0
"71","Transient Orcas",0.00243146806936169,-1,0.0236958456844387,15.6520035158815,0,0.2,0,NA,NA,1,0,0
"72","Resident Orcas",0.000858773325797395,-1,0.025641180615155,15.3668010090867,0,0.2,0,NA,NA,1,0,0
"73","Porpoises",0.0256839901032183,-1,0.0927187891266537,38.3167911807429,0,0.2,0,NA,NA,1,0,0
"74","Humpback whale",0.211865182396189,-1,0.0466784514996076,8.28178625523289,0,0.2,0,NA,NA,1,0,0
"75","Minke whale",0.00472956006288728,-1,0.052050569921384,8.63034989885537,0,0.2,0,NA,NA,1,0,0
"76","Fin whale",0.166693140464753,-1,0.0415630301824438,6.20260764357908,0,0.2,0,NA,NA,1,0,0
"77","Sperm whale",0.0150241238836601,-1,0.0218370249041207,9.34314880654915,0,0.2,0,NA,NA,1,0,0
"78","Harbor seals",0.0156830151453315,-1,0.0812390147878999,26.5175743008859,0,0.2,0,NA,NA,1,0,0
"79","Sea Lions",0.102397509734786,-1,0.0724892439006085,13.5059887037738,0,0.2,0,NA,NA,1,0,0
"80","Juv. Ele. Seal",0.0348205111831607,-1,0.256899346354309,17.4262499921102,0,0.2,0,NA,NA,1,0,0
"81","Adult N. Ele. Seal",0.0845229470755623,-1,0.226541083310622,14.9371993654368,0,0.2,0,NA,NA,1,0,0
"82","Fur seals",0.00607427883091689,-1,0.0873861805265991,53.0191951493773,0,0.2,0,NA,NA,1,0,0
"83","Blue whale",0.54013064450231,-1,0.0515181003988408,6.04626648344083,0,0.2,0,NA,NA,1,0,0
"84","Gray whale",0.77636975702026,-1,0.0317052371733085,11.6380311094705,0,0.2,0,NA,NA,1,0,0
"85","Dolphins",0.0701284984475418,-1,0.114481578632069,31.136956733233,0,0.2,0,NA,NA,1,0,0
"86","Brandt's corm.",0.000755939922575972,-1,0.21844562018998,126.578810956095,0,0.2,0,NA,NA,1,0,0
"87","Double corm.",0.000371984909703784,-1,0.149863522222865,152.085098089558,0,0.2,0,NA,NA,1,0,0
"88","Pelagic cormorant",0.000312736853773624,-1,0.166523112997038,144.553063134384,0,0.2,0,NA,NA,1,0,0
"89","Murrelet",2.72544722328867e-05,-1,0.128808819611558,239.313521883679,0,0.2,0,NA,NA,1,0,0
"90","Pigeon Guillemot",0.000102657090431444,-1,0.101688642412964,220.830796564019,0,0.2,0,NA,NA,1,0,0
"91","Caspian tern",7.4438115935176e-05,-1,0.12254051741097,217.804950429643,0,0.2,0,NA,NA,1,0,0
"92","Brown Pelican",0.000320051900412902,-1,0.158413372160557,126.905585670698,0,0.2,0,NA,NA,1,0,0
"93","Detritus",10,-1,0,0,2,0.2,0,NA,0,0,0,0
"94","Fleet1",NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA
