"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.498620731872506,126.438148884987,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.532103458046913,2.30967549581588,15.7272552721693,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.60846096361056,2.3016326603688,27.7767030109077,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.540779516194016,1.93612073546638,10.3155477615141,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.583977665845305,116.453445637942,394.800834224013,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.836649831477553,14.846168938921,64.2712112170266,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.666397434379906,6.25591672683013,36.5189040786351,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.618652908969671,2.13634649458258,11.0870473106226,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.554809306841344,8.65343472902843,24.3452574398922,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.792185872513801,2.47141487016995,13.3557480117916,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.776946920342743,2.28747950230823,10.8463107394103,0,0.2,0,NA,NA,1,0.0954409539299825,0
"12","benthic shp",-1,0.854305706452578,2.88084625791153,10.4597488764411,0,0.2,0,NA,NA,1,0.000107451303775088,0
"13","Dungeness",-1,0.770635431073606,0.794566407256972,3.66352031635724,0,0.2,0,NA,NA,1,0.0868169864393975,0
"14","tanner crb",-1,0.629122316930443,0.27603250503124,1.33564930081069,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",8.5757155013534,-1,0.551302300539342,3.01212531519946,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.724527991935611,0.570766208771285,1.86832380705511,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.761194593645632,1.28786769466294,5.24223143613805,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.8606225438416,1.87497410188776,7.38583049641177,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.630532461311668,2.8651089098504,10.7130321006499,0,0.2,0,NA,NA,1,0.339620553813226,0
"20","Sardine",3.05166470843201,-1,0.508353449140521,4.57257349653023,0,0.2,0,NA,NA,1,0.511886599631699,0
"21","Anchovy",2.24233724424334,-1,1.18761262251882,8.29118661566854,0,0.2,0,NA,NA,1,0.0413754007115563,0
"22","Herring",0.756839167786683,-1,1.70552579947677,7.0290127968367,0,0.2,0,NA,NA,1,0.00718271004345419,0
"23","Pacific Mackerel",0.373269164448228,-1,0.524606000203885,5.45486124448819,0,0.2,0,NA,NA,1,0.0262641193751139,0
"24","Sand lance",-1,0.792361352872103,1.01643272301459,2.70044007426737,0,0.2,0,NA,NA,1,0,0
"25","Whitebait smelt",0.0754737626383256,-1,1.22527981985385,7.32557327405576,0,0.2,0,NA,NA,1,0,0
"26","Other smelt",-1,0.883389418292791,1.51270073080615,6.41639680090759,0,0.2,0,NA,NA,1,0,0
"27","Saury",0.689451492832542,-1,1.40451829552255,3.01576234381772,0,0.2,0,NA,NA,1,0,0
"28","Juv. rock.",-1,0.520011417008936,1.32427844070583,5.7421072301775,0,0.2,0,NA,NA,1,0,0
"29","Juv. hake",-1,0.691040045861155,2.19348059336432,5.70260518350262,0,0.2,0,NA,NA,1,0,0
"30","Juv. flat.",-1,0.666689082514495,0.983951603799881,3.95084270494226,0,0.2,0,NA,NA,1,0,0
"31","Juv. round.",-1,0.822925887908787,1.64381324022089,4.73519542793508,0,0.2,0,NA,NA,1,0,0
"32","Juv. thorny.",-1,0.572175737749785,0.443166379110126,2.93063128353791,0,0.2,0,NA,NA,1,0,0
"33","Yellowtail rock.",0.540883448926099,-1,0.161748623725361,1.79721446732863,0,0.2,0,NA,NA,1,0.0144260789177737,0
"34","Black rock.",0.13139994604909,-1,0.120184643649053,2.04519306666385,0,0.2,0,NA,NA,1,0.00279293290842008,0
"35","Nearshore rock.",0.078590870178088,-1,0.145592735580014,1.68170897156142,0,0.2,0,NA,NA,1,0.00168093563008355,0
"36","Yelloweye rock.",0.0118913006529737,-1,0.0520372416379675,2.1355416437422,0,0.2,0,NA,NA,1,4.68832715619238e-05,0
"37","Greenstriped",0.117284781015018,-1,0.13224910119342,2.46884331887214,0,0.2,0,NA,NA,1,0.000126160620933969,0
"38","Shelf rock.",0.390169542663758,-1,0.110795899629611,2.73967476129951,0,0.2,0,NA,NA,1,0.00139809057949989,0
"39","Shortbelly",0.244906636404473,-1,0.253383904721375,2.31857555592967,0,0.2,0,NA,NA,1,2.66794723441946e-08,0
"40","Petrale sole",0.107678440140919,-1,0.328188502758572,1.73245276164479,0,0.2,0,NA,NA,1,0.00563941548902856,0
"41","Halibut",0.12756351104457,-1,0.440983324993015,1.91193001066209,0,0.2,0,NA,NA,1,0.00315745654842692,0
"42","Hake",7.14604887109582,-1,0.371635584865513,2.07472862256247,0,0.2,0,NA,NA,1,0.912505450928058,0
"43","Lingcod",0.302569418071368,-1,0.294349952360947,2.28553082262094,0,0.2,0,NA,NA,1,0.00340596282380856,0
"44","Arrowtooth",0.31154080366457,-1,0.273137560714496,2.0228131512382,0,0.2,0,NA,NA,1,0.0358035852123273,0
"45","Sablefish",0.76307454531356,-1,0.102030847129219,1.87306499953478,0,0.2,0,NA,NA,1,0.0258569512190766,0
"46","Albacore",0.125757571002244,-1,0.374911176532765,6.37032579868303,0,0.2,0,NA,NA,1,0.00317226716935918,0
"47","Salmon",0.123944169215939,-1,1.86894671305193,4.84779923094236,0,0.2,0,NA,NA,1,0.0234542224703758,0
"48","Grenadiers",0.292542745192014,-1,0.152543398855698,1.0228018133474,0,0.2,0,NA,NA,1,0.000367140697456718,0
"49","Dogfish",0.928711287271164,-1,0.0669007493101427,2.92830542385448,0,0.2,0,NA,NA,1,0.00452803084702792,0
"50","Canary rock.",0.0598238587347713,-1,0.103750843291047,1.54565596291298,0,0.2,0,NA,NA,1,0.00238832326140686,0
"51","P. Ocean Perch",0.154648232163029,-1,0.0995742048893815,2.1085072962957,0,0.2,0,NA,NA,1,0.00223817301919876,0
"52","Widow rock.",0.266538149679096,-1,0.121849228095447,2.20534326419465,0,0.2,0,NA,NA,1,0.00522716001213908,0
"53","Splitnose rock.",0.333693651089592,-1,0.077127607370388,1.9492935794656,0,0.2,0,NA,NA,1,0.00142083155815226,0
"54","Slope rock.",0.21686999325383,-1,0.0714783232602411,1.89921201435059,0,0.2,0,NA,NA,1,0.00295583744336244,0
"55","Shortspine thorny.",0.774618612697629,-1,0.053313531180556,0.371389633194562,0,0.2,0,NA,NA,1,0.00350305852697223,0
