"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.389126678928733,114.702593683518,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.77566982684657,2.59129844967256,11.6210379522113,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.840571212023497,4.03558718883959,25.3408264184785,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.831084893271327,1.54605257284163,9.54847565964026,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.618236427381635,86.6300222933262,343.931703583583,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.638407537899911,13.7100737227519,63.1099616356457,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.8292440822348,6.25680405530399,57.2697930771279,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.561555256973952,1.63368856803062,17.9751566314136,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.751487706135958,9.00029293548566,33.4682193722348,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.644334993790835,3.46375577328425,14.0189710845865,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.857393699418753,1.91482940156561,10.6907190249358,0,0.2,0,NA,NA,1,0.102072120338241,0
"12","benthic shp",-1,0.605094940960407,2.29289565296903,16.0847782938027,0,0.2,0,NA,NA,1,0.000113007975062345,0
"13","Dungeness",-1,0.613120645470917,0.719200511604835,3.86169011434372,0,0.2,0,NA,NA,1,0.0715364553448958,0
"14","tanner crb",-1,0.593110638670623,0.27727195221293,1.31788690897299,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",13.2204529472768,-1,0.569468818472404,2.64402894783784,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.884525480866432,0.480631944796094,3.2305029328326,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.598083064332604,1.38043330036194,6.37701557817249,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.500911783706397,2.69480020389284,5.41033739833837,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.763591621629894,3.07405877337131,10.787863991815,0,0.2,0,NA,NA,1,0.313602296979013,0
"20","Sardine",3.32277413214254,-1,0.520774867042106,6.52845211815433,0,0.2,0,NA,NA,1,0.52630670216066,0
"21","Anchovy",2.07287287573927,-1,1.32296447198636,7.64078043775371,0,0.2,0,NA,NA,1,0.0416308522915251,0
"22","Herring",0.75458961864057,-1,1.6291955242044,7.56347071700855,0,0.2,0,NA,NA,1,0.00684405596478901,0
"23","Pacific Mackerel",0.450035160116235,-1,0.491515382527496,6.07219039678058,0,0.2,0,NA,NA,1,0.0300989664634456,0
"24","Sand lance",-1,0.84118534186855,0.990740910019546,2.8940972524409,0,0.2,0,NA,NA,1,0,0
"25","Whitebait smelt",0.0716865169124716,-1,1.93888364872604,5.40535369941907,0,0.2,0,NA,NA,1,0,0
"26","Other smelt",-1,0.509091470483691,1.39326298439834,6.72379909612763,0,0.2,0,NA,NA,1,0,0
"27","Saury",1.66411319621324,-1,1.18031257827464,2.65169348178047,0,0.2,0,NA,NA,1,0,0
