"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.346376795321703,116.719568172462,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.580064009875059,3.24565948154251,14.1253150534832,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.837034192681313,3.35553919861059,20.9129178905139,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.548744910489768,2.35592329875259,8.50447419341848,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.591608990170062,86.8791083934471,249.315547221057,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.58535154601559,15.3160004231504,64.511848549728,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.667268221639097,10.9563664357253,45.3819836534581,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.738968594744801,1.57694109047213,8.13890244804149,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.773763563204557,7.28077190755475,31.8149472400723,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.704369457811117,4.4434803062264,15.0154554325288,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.785520867351443,2.15414737512892,8.90558161880331,0,0.2,0,NA,NA,1,0.103914361676307,0
"12","benthic shp",-1,0.873832472600043,2.53131745709988,11.7289719481684,0,0.2,0,NA,NA,1,9.40296843796228e-05,0
"13","Dungeness",-1,0.743437821418047,0.785876940492831,2.97016791564788,0,0.2,0,NA,NA,1,0.0764030686465761,0
"14","tanner crb",-1,0.81866547986865,0.329521683573924,1.50923968458211,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",9.38064166149411,-1,0.628016719777281,3.13417251222742,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.742935886420309,0.512572822913402,1.99863780964221,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.843350096233189,1.15872532244659,5.82779577615339,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.552200428862125,2.21183702472098,7.92471440515898,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.662292727455497,2.04881276974757,8.42567834611615,0,0.2,0,NA,NA,1,0.240932799402183,0
"20","Sardine",4.06156184998226,-1,0.520210094252882,4.85944719025841,0,0.2,0,NA,NA,1,0.46652985179487,0
"21","Anchovy",1.43671757541806,-1,1.11178602192472,8.4449301387795,0,0.2,0,NA,NA,1,0.0427335711926772,0
"22","Herring",0.706902608971912,-1,1.97333069180936,8.73684230450271,0,0.2,0,NA,NA,1,0.00625307982297145,0
"23","Pacific Mackerel",0.561168927571319,-1,0.51945050895503,6.9188315453116,0,0.2,0,NA,NA,1,0.026423926949172,0
"24","Sand lance",-1,0.556407898012549,1.32654397103774,2.97145851359103,0,0.2,0,NA,NA,1,0,0
"25","Whitebait smelt",0.0857884705977894,-1,1.6729937362177,4.25900933471196,0,0.2,0,NA,NA,1,0,0
"26","Other smelt",-1,0.785624783299863,2.07981285377378,5.79615043105773,0,0.2,0,NA,NA,1,0,0
"27","Saury",0.986744766349788,-1,1.605050550573,4.05070660394818,0,0.2,0,NA,NA,1,0,0
"28","Juv. rock.",-1,0.639284776896238,1.29737503641519,7.1324848806391,0,0.2,0,NA,NA,1,0,0
"29","Juv. hake",-1,0.762374892644584,2.25325394840899,5.6462150530665,0,0.2,0,NA,NA,1,0,0
"30","Juv. flat.",-1,0.559137644339353,1.01189699271835,3.80453105323027,0,0.2,0,NA,NA,1,0,0
"31","Juv. round.",-1,0.702187307458371,1.28780483582588,5.71347332029524,0,0.2,0,NA,NA,1,0,0
"32","Juv. thorny.",-1,0.571149832941592,0.600689259024437,2.26942648680326,0,0.2,0,NA,NA,1,0,0
"33","Yellowtail rock.",0.607519623768348,-1,0.196764202292167,1.95791587791376,0,0.2,0,NA,NA,1,0.012456702534305,0
"34","Black rock.",0.112155852952226,-1,0.125364105302315,1.69700029884819,0,0.2,0,NA,NA,1,0.00358281402442747,0
"35","Nearshore rock.",0.0817443955621379,-1,0.16975469767838,1.80551822474794,0,0.2,0,NA,NA,1,0.00163675672760058,0
"36","Yelloweye rock.",0.0076866510615161,-1,0.054137586872594,2.18890458876138,0,0.2,0,NA,NA,1,4.19036506304214e-05,0
"37","Greenstriped",0.0782688080643153,-1,0.117470970975577,2.47992415588458,0,0.2,0,NA,NA,1,0.000126010613355317,0
"38","Shelf rock.",0.465742683424673,-1,0.178119921506749,2.21749732475216,0,0.2,0,NA,NA,1,0.00163359415741191,0
"39","Shortbelly",0.340054611489172,-1,0.270144557111117,2.13741664490202,0,0.2,0,NA,NA,1,2.0214298839372e-08,0
"40","Petrale sole",0.0956306088515668,-1,0.24588528157903,1.50623289134923,0,0.2,0,NA,NA,1,0.00568088752731482,0
"41","Halibut",0.166616843465831,-1,0.472183256650429,2.01605535956659,0,0.2,0,NA,NA,1,0.00290416707728885,0
"42","Hake",7.85010416191952,-1,0.399829918383435,1.96286157076623,0,0.2,0,NA,NA,1,0.992224414668759,0
"43","Lingcod",0.236516060030461,-1,0.246712096635597,2.28638347430658,0,0.2,0,NA,NA,1,0.00403115170725038,0
