"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.719820122467354,115.987945705702,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.616691186651588,2.31896069158421,11.6038015815476,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.661849867738783,2.93912948849494,22.9807670633526,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.670923135336489,3.15299676585445,11.3016831469779,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.608561543747783,103.051276653778,309.665523743769,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.769880099128932,15.4331007960239,64.22196120144,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.846062702778727,6.60588630142143,38.1596180955274,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.746420640777796,2.37438767231774,8.42367520886746,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.74554974520579,9.03333353040767,26.4581554322763,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.889152271207422,2.7497385419219,18.381203575168,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.803490334004164,1.97123470357431,10.2769476471839,0,0.2,0,NA,NA,1,0.110645685215254,0
"12","benthic shp",-1,0.734786853007972,3.96808976015329,8.15088111783708,0,0.2,0,NA,NA,1,0.000115314247525547,0
"13","Dungeness",-1,0.629014289751649,0.631456216321553,3.50160751980445,0,0.2,0,NA,NA,1,0.0986301973551476,0
"14","tanner crb",-1,0.883322598040104,0.349829950675631,1.91888027118894,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",9.9401278132208,-1,0.4739274459404,2.67789215210997,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.719132571574301,0.482590586104752,3.70846615333435,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.783897625282407,1.32798528411543,4.9969157500455,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.881299772299826,2.57419281331341,6.2763912238792,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.516059791296721,2.11531218981423,10.9734051380658,0,0.2,0,NA,NA,1,0.291344962994924,0
"20","Sardine",3.77404903949399,-1,0.475683390516441,4.64634534713732,0,0.2,0,NA,NA,1,0.515662212177401,0
"21","Anchovy",1.71353297829249,-1,0.956590255932405,4.7755892012621,0,0.2,0,NA,NA,1,0.0447988782976088,0
"22","Herring",0.503740839403051,-1,2.15623051768187,7.38796912594534,0,0.2,0,NA,NA,1,0.00574456826478437,0
"23","Pacific Mackerel",0.509699732762831,-1,0.558010599302831,6.11638372368077,0,0.2,0,NA,NA,1,0.0250733392343581,0
"24","Sand lance",-1,0.826814991608262,0.963202208395315,3.37312751095663,0,0.2,0,NA,NA,1,0,0
"25","Whitebait smelt",0.119563266178038,-1,1.53114410920814,4.26293450666564,0,0.2,0,NA,NA,1,0,0
