"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.368763467296958,114.458545999528,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.826298778504133,2.32559577080426,14.1490948409162,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.833725656569004,3.52120484849771,19.4574765175947,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.894774182420224,2.3033647669294,7.72358413116006,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.88478266755119,120.332194053568,315.065139777943,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.565411360282451,11.6564083476708,59.8499536548972,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.587914998270571,8.71336057602615,45.7408044374047,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.867670619022101,1.67568803944226,9.81026202942999,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.821376509498805,8.83553201108736,27.2455957859351,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.741862760018557,2.46815021092502,8.54475235543821,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.657897742651403,1.88772509312543,6.9941366116212,0,0.2,0,NA,NA,1,0.0923733380889863,0
"12","benthic shp",-1,0.853102136682719,2.28976012766878,11.7868118369623,0,0.2,0,NA,NA,1,0.00011545299692151,0
"13","Dungeness",-1,0.506106271594763,0.873946082680931,4.28326898598576,0,0.2,0,NA,NA,1,0.0959779932232364,0
"14","tanner crb",-1,0.509230123367161,0.334605479675115,1.22034533358782,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",9.0777998045758,-1,0.642557304177197,3.07586793321689,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.828114874567837,0.552537685929953,2.13464589326409,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.5168651455082,1.39087690558781,5.84321051614243,0,0.2,0,NA,NA,1,0,0
