"","V1","V2","V3","V4","V5"
"1",-1,117.930799498237,0,0.289798370329663,0
"2",-1,3.14091684401672,7.92900104251311,0.594685451965779,0
"3",-1,3.51845826187073,17.2882815447744,0.746575220208615,0
"4",-1,1.34833121830052,8.03318957023293,0.811408282257617,0
"5",-1,86.0965839264499,279.591232747776,0.657078363373876,0
"6",-1,13.0243261557941,66.0588691493713,0.534523074328899,0
"7",-1,7.53333839229631,38.1762057486226,0.562126365024596,0
"8",-1,1.83074324384424,9.31400864966989,0.51770222466439,0
"9",-1,10.9984693858047,28.2865826692249,0.78796794116497,0
"10",-1,3.93467526569943,13.516281912886,0.506609083153307,0
"11",-1,2.16314033083953,13.1789487664878,0.848644897062331,0.0950697753206769
"12",-1,2.7993302137289,11.0941722626348,0.562590023037046,0.0000875539769871643
"13",-1,0.877807125048818,4.0966141028823,0.608046451862901,0.0890331758876818
"14",-1,0.261231781935432,1.515280535788,0.815512646082789,0
"15",8.52360998988974,0.598328848010922,2.97018021146188,-1,0
"16",-1,0.351599331060675,1.64534550764468,0.564777672290802,0
"17",-1,1.35769735362593,6.44667533403701,0.68583061825484,0
"18",-1,1.69414690716673,6.33312088207499,0.607307452708483,0
"19",-1,2.30578501055294,9.84986261797109,0.721201855503023,0.219481678726549
"20",2.28963907632436,0.551285862506278,5.95543756734902,-1,0.413963750098472
"21",1.71224104534228,1.09736054578772,6.74683724919924,-1,0.041876729261373
"22",1.07383904259168,1.59633213273067,7.45713915468366,-1,0.00697209458533219
"23",0.480475490653002,0.467133806204521,6.25335798565915,-1,0.0269139783198778
"24",-1,0.74968072039045,4.14153303607113,0.62954690521583,0
"25",0.100230107871588,1.60224634277336,6.54307975581739,-1,0
"26",-1,1.38450906868846,4.60418365006203,0.856823637057096,0
"27",2.01449949360535,1.35066263149748,4.21218976705985,-1,0
"28",-1,1.45489438763952,5.80797511288887,0.808082988951355,0
"29",-1,1.20239865299785,6.17258429414577,0.592244097031653,0
"30",-1,1.20939304830426,3.4374027339499,0.58282345244661,0
"31",-1,1.80930048909798,6.42977583764207,0.567675013840198,0
"32",-1,0.688869597014276,2.31677302380453,0.844475223962218,0
"33",0.633864277905185,0.151013156337896,1.70936787492771,-1,0.0151564692289129
"34",0.124292957611805,0.106393004723181,1.94333926263063,-1,0.00303257111509735
"35",0.0798954091027473,0.152003416576883,1.99736014516791,-1,0.00198025573036964
