"","V1","V2","V3","V4","V5"
"1",-1,112.410615272305,0,0.260528737329878,0
"2",-1,2.35827410325291,13.2027855509326,0.726256652269512,0
"3",-1,5.86774776141082,26.5135096108222,0.787707152497023,0
"4",-1,1.86460620368362,8.80079647445485,0.528638831991702,0
"5",-1,84.5691058279549,406.999730276803,0.655030561704189,0
"6",-1,16.4990945278534,63.6440907341593,0.768888235185295,0
"7",-1,8.51013698850352,33.6216461094663,0.843128494825214,0
"8",-1,1.88040908859112,13.9032290704584,0.563783758785576,0
"9",-1,7.17557351753605,33.6927991020816,0.710414202045649,0
"10",-1,3.7450688028137,13.5424165150079,0.788960410561413,0
"11",-1,1.7121743141699,11.4045920719509,0.807125736307353,0.100092946545747
"12",-1,2.74488906543248,16.6788391066693,0.558916314970702,0.000110393564068552
"13",-1,0.830006667492252,3.1140179100755,0.681333137489855,0.0975029734798297
"14",-1,0.311082198792889,1.54796365424188,0.519037439487875,0
"15",7.32805916833089,0.612277607395303,3.15831086085464,-1,0
"16",-1,0.449850688292988,1.96079195836406,0.850669071543962,0
"17",-1,1.4311231289704,6.87073765076226,0.503174225986004,0
"18",-1,1.95850864038785,4.83001979099317,0.881482821982354,0
"19",-1,3.55593766536708,11.5963781404783,0.763369701057673,0.278590510308152
"20",3.36170300219236,0.516321007820879,5.9891238882679,-1,0.612803460133626
"21",1.5559461616121,1.18755821745619,4.15731226158285,-1,0.042877572225398
"22",0.719095246238994,1.4528572261971,6.9252300909533,-1,0.00702870342215614
"23",0.591357466412069,0.545156613056953,5.69413063108229,-1,0.0293220252565122
"24",-1,0.89295946901878,3.47974008898522,0.639732741564512,0
"25",0.171865649368011,2.05002190921088,6.98700291155398,-1,0
"26",-1,1.24393348992261,7.09013883334794,0.749576431047171,0
"27",0.816183047606799,1.64919054272123,2.93861543369464,-1,0
"28",-1,1.21181765495167,6.37511396012121,0.565237431693822,0
"29",-1,1.67303627635811,6.72673463663394,0.755899909511209,0
"30",-1,1.37608191796669,4.81743585538779,0.899407532252371,0
"31",-1,1.27390079675825,3.91854909270783,0.736388016398996,0
"32",-1,0.648811121182582,2.61893406983594,0.771712888404727,0
"33",0.855698188956367,0.144685044747354,1.65440590278308,-1,0.0136115332426112
"34",0.121134843484021,0.147394273122982,1.9555634297259,-1,0.00352085102122647
"35",0.082029903878087,0.187413106834399,1.93208063449244,-1,0.00212095257057409
"36",0.00846798278189816,0.0490807609050393,2.39304824058683,-1,4.57526469377162e-05
"37",0.0838288385002683,0.128596792177295,2.89698768929081,-1,0.000113327096773242
"38",0.415737699837073,0.1858459910372,2.23015603451806,-1,0.0014274691922585
"39",0.395134587267464,0.281443281143382,2.16445542795908,-1,2.27265961029936e-08
"40",0.0944499387319275,0.356094142999397,1.7122887734057,-1,0.00600316955172942
