"","V1","V2","V3","V4","V5"
"1",-1,120.863374662488,0,0.400926729897037,0
"2",-1,2.9996662425923,14.7561216552918,0.67266788855195,0
"3",-1,5.00390478939983,19.2539281662014,0.845830566249788,0
"4",-1,2.12413654268568,8.94754576146836,0.81497553512454,0
"5",-1,99.1007628629554,359.11902885134,0.613416934385896,0
"6",-1,11.2306766181787,130.556151078563,0.815360527019948,0
"7",-1,7.57438413618592,56.7752696377383,0.785817406047136,0
"8",-1,1.79102473439328,9.5585838429305,0.876701941806823,0
"9",-1,7.87598853472884,28.2924692831001,0.689051793236285,0
"10",-1,3.05739465470902,9.41644228377276,0.854306872654706,0
"11",-1,1.77676914970491,6.09400822247937,0.626066527422518,0.10914439649807
"12",-1,2.92715827385151,10.3544932554432,0.874895159434527,0.0000931371391899409
"13",-1,0.843134397809497,3.92854544951109,0.86151759494096,0.084399969186452
"14",-1,0.33907239878995,1.87498442460882,0.563866186980158,0
"15",19.2254417236224,0.533108197786648,3.14255905406218,-1,0
"16",-1,0.532566636597763,2.50947036340213,0.830105256196112,0
"17",-1,1.10689016307513,4.44666220168024,0.719252816960216,0
"18",-1,1.65122847119752,7.72654481337392,0.736480948980898,0
"19",-1,2.67626496964461,15.071875075273,0.605409824848175,0.274431627108706
"20",3.1005214212939,0.491108956364386,4.10065313461296,-1,0.526178029605106
"21",1.66566810093376,0.971375536129301,5.80168135915571,-1,0.0431314426119008
"22",0.653972046322703,1.57029019209585,8.47013381280683,-1,0.00680391162708589
"23",0.555616303854063,0.495943273729892,4.72431117804922,-1,0.0223931587191787
"24",-1,0.961832809597175,3.03382727343305,0.677762907091528,0
"25",0.0946697130070864,1.18842137543059,5.61461560413401,-1,0
"26",-1,1.49989588304237,5.17968872303666,0.678761955723166,0
"27",0.653012122214297,1.36816355849001,3.88065619889436,-1,0
"28",-1,1.50243571136395,7.24584548977957,0.636513404268771,0
"29",-1,1.90950629293905,6.74620382037488,0.638761148881167,0
"30",-1,0.723615118438036,4.51023131925942,0.625617931783199,0
"31",-1,1.51414510701791,7.09736588938318,0.604542888980359,0
"32",-1,0.433335403136144,1.86077184022986,0.555839289166033,0
"33",0.689326886230118,0.155191669116658,1.81533958977696,-1,0.0118193218934686
"34",0.130530187049989,0.108797562855433,1.99162743519237,-1,0.00272409494049345
"35",0.0803510794261093,0.158486860656351,2.05484873171606,-1,0.00155641322330132
"36",0.00695478587001544,0.053163897697731,2.11440668710705,-1,0.0000424871953187377
"37",0.101857574511082,0.133269265520215,2.26045665808836,-1,0.000139459902057569
"38",0.456917980278717,0.191807864103454,2.1001515224759,-1,0.00134711106095092
"39",0.315269983551341,0.265622257380011,2.15337465268813,-1,0.0000000215497325884319
"40",0.0548732650528562,0.385150189771447,1.75238231755721,-1,0.00405194226786195
"41",0.210136396416823,0.480620689012771,1.935896954395,-1,0.00293049874374498
"42",8.52936571231282,0.386183945091665,2.0358526758479,-1,0.925171742044536
"43",0.332272586702707,0.308982240599434,2.25483093491375,-1,0.00401036518741869
"44",0.28685804298005,0.263810738502378,2.52654172553636,-1,0.032115306453063
"45",0.895963181242405,0.0973867125007433,1.86573197279509,-1,0.0245354555933829
"46",0.0910196955663237,0.326425528514012,7.43293043394973,-1,0.00330090665275055
"47",0.136234427289399,2.25573481650162,4.40344107337363,-1,0.0232875996499897
"48",0.307410619012544,0.235214741080709,0.965130852163055,-1,0.000436660574161711
"49",0.621099226005011,0.0700976814987456,2.66610889604241,-1,0.00447470188023361
"50",0.0843766744043622,0.102855624674619,1.69649663428896,-1,0.0027888662216831
"51",0.0760076851430835,0.0616809054486206,2.01992555274193,-1,0.00269027336144245
"52",0.328188662095693,0.127720208560964,2.09237260339532,-1,0.00488252838896036
"53",0.417401529952305,0.0751852176023065,1.87389817178007,-1,0.00114109766275648
"54",0.222827593018272,0.0709999090088997,1.88928144903077,-1,0.00324395053389256
"55",1.19734415452125,0.0535250055910932,0.523963400743482,-1,0.00323462156786068
"56",0.302232677342725,0.11892320206296,0.412418885306838,-1,0.00250684526577637
"57",3.79462568471276,0.30429864643882,2.42872319853641,-1,0.044901739328411
