"","DIETS","phytoplankton","infauna","amphipods","epibenthic","micro-zoop","copepods","euphausiids","carniv-zoops","small jellies","large jellies","pandalid shp","benthic shp","Dungeness","tanner crb","mesopelagics","Benthic fish","surf perch","Other cephal.","Market squid","Sardine","Anchovy","Herring","Pacific Mackerel","Sandlance","White bait smelt","Other smelt","Saury","Juv. rock.","Juv. hake","Juv. flat.","Juv. round.","Juv. thorny.","Yellowtail rock.","Black rock.","Nearshore rock.","Yelloweye rock.","Greenstriped","Shelf rock.","Shortbelly","Petrale sole","Halibut","Hake","Lingcod","Arrowtooth","Sablefish","Albacore","Salmon","Grenadiers","Dogfish","Canary rock.","P. Ocean Perch","Widow rock.","Splitnose rock.","Slope rock.","Shortspine thorny.","Longspine thorny.","Flatfish","Skates","Sharks","Common murre","Cassin's auklet","Rhino. auklet","Tufted Puffin","Cali. gull","Western Gull","Kittiwake","Albatross","Fulmar","Shearwater","Leach's S. Petrel","Transient Orcas","Resident Orcas","Porpoises","Humpback whale","Minke whale","Fin whale","Sperm whale","Harbor seals","Sea Lions","Juv. Ele. Seal","Adult N. Ele. Seal","Fur seals","Blue whale","Gray whale","Dolphins","Brandt's corm.","Double corm.","Pelagic cormorant","Murrelet","Pigeon Guillemot","Caspian tern","Brown Pelican"
"1","phytoplankton","0","0","0.189737781576321","0","0.663291942936372","0.755785977186101","0.904131105399565","0.0247153330061839","0.530021250329755","0","0","0","0","0","0","0","0","0","0","0.246248043803478","0.327090436519177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","infauna","0","0","0","0.461467523624119","0","0","0","0","0","0","0.253859999982469","0.320617467302007","0.374792829106123","0.820550911157535","0","0.284112177061755","0.365698349359623","0","0","0.00140130193911108","0","0","0","0","0.0457098621654095","0.00298018581163216","0","0.00370099707855195","0","0.569564154928112","0","0","0","0","0.0213186561848452","0","0","0.00339536747605485","0","0","0.000371732309825102","0.00185999657387907","0","0.00135460440792454","0.031701545938768","0","0","0.163801207420234","0","0","0","0","0","0","0.0557717381677144","0.183930384820333","0.78137613293881","0.015395818581854","0","0","0","0","0.00843852412266628","0","0.00820270762249711","0","0.00164219245080567","0","0.0208465534402055","0.00984278366971916","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0130171911934299","0","0.0154353238290865","0","0.00271190366164106","0","0","0","0"
"3","amphipods","0","0","0","0.00912340752673628","0","0","0","0.0164054462229038","0","0","0.0143517568172382","0.0306719956443512","0.0260156715399196","0","0.0315092417532691","0.179089653900218","0.06348215896666","0.0776625069976491","0.00396486323724917","0.00327400634629051","0","0.0473970609861529","0.00655644340301252","0.379281302098992","0.00175155912500275","0.153805444945711","0.0309593302322733","0.00320000679583987","0.000853010138564538","0.232567415953476","0.00579092163929372","0","0.00283320999239905","0.00738558857532764","0.00128587251175876","0","0.00271049996731157","0.00800135172468663","0.066247429053435","0.00363574462989185","0","0","0","0.000368137122008551","0.000192185042172344","0","0.0123845725152755","0.0416548050171089","0.00559954119342272","0.000333851287140814","0.0273915206330837","0.0282858026899667","0.0296203518013394","0.0221022060124033","0.0455889957994739","0.027117162602151","0.0585112828206373","0.0101742804908979","0","0","0.0197165639668468","0","0.00267465550207152","0.0114534984117871","0","0","0","0.027040898177649","0.00215807779061052","0.013036880853349","0","0","0","0","0.0126068023799426","0","0","0","0","0","0","0","0","0.578212087691658","0","0","0","0","0","0","0","0"
"4","epibenthic","0","0","0","0","0","0","0","0","0","0","0.0477186084465723","0.472151543803148","0.224808081346189","0.101842969891145","0","0.410631287248785","0.260301202579372","0.015494157959667","0","0","0","0.0034192847223524","0.0429486071135843","0","0.286692801520311","0.251078002092109","0","0.0218592308979228","0.00166549307761688","0.182043489116954","0","0","0.00395928591938104","0.0280858625336983","0.0854930708814434","0.18333429156512","0.0551849371048846","0.0430034403449915","0","0.133589298134268","0.0165702288993808","0.00489620838745796","0.0456877174864258","0.0137538298076609","0.0445606472644031","0","0","0.14939217092129","0.0430259753018264","0","0.00860032979086794","0","0.000774926974855257","0.0190619209937629","0.0537271007243051","0.197069963635513","0.126050052641237","0.127423100200442","0.00323532864206994","0","0.00629060639418371","0","0","0","0.00626168957925578","0","0","0","0.00390727217533584","0.00405015798006839","0","0","0","0","0.00460443663651356","0","0","0.00977376259734262","0.00394775163443784","0","0.0417703166280526","0","0","0.0167173199431652","0","0","0","0","0","0","0","0"
"5","micro-zoop","0","0","0","0","0","0.244214022813899","0.0393401651410761","0.0332003511826726","0.259134283807243","0.0284306736225767","0","0","0","0","0","0","0","0","0","0.00677348949361569","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","copepods","0","0","0","0","0","0","0.0565287294593588","0.502309968399292","0","0.280645989911373","0.114029039460907","0","0","0","0.332728529123503","0","0.218889898315556","0.0521330969858117","0.0181254570587285","0.313264295057535","0.11543744357387","0.223183678184538","0.154064668599818","0.240788303214638","0.0150139421559488","0.174255459046117","0.0405815049828583","0.398867040046453","0.0789561542473442","0","0.827537380975554","0.231002990264188","0","0","0","0","0.0047818097396376","0.0185686725975658","0.0712032807830385","0","0","0","0","0","0","0","0.0273946630711936","0","0","0","0","0.00182381836690305","0.000851478591002647","0","0","0","0.00730373620764441","0","0","0","0.375366748999314","0","0.010450850072125","0","0","0","0","0.0211047990816741","0","0.00136676401014479","0","0","0","0","0.00258951447589276","0.0125202269029104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","euphausiids","0","0","0","0","0","0","0","0.368069025503234","0","0.599486207271272","0.195350895273804","0","0","0","0.491848151351504","0","0","0.482629344610108","0.208302743362967","0.412839963056979","0.429636408830478","0.647640340555488","0.608768258439661","0.273872869269515","0.310357534464537","0.148422095074777","0.667757216351833","0.450224967852406","0.824447640243319","0","0.122887684100051","0.531056414899518","0.515792028790571","0.25626307784881","0.0959896734738337","0","0.141579115647011","0.50341063509341","0.829926924683609","0.00235436647601192","0","0.709752246529026","0.00359144245407819","0.0804768484583099","0.0778874403112035","0.00429823046971644","0.152330092650753","0","0.227410528908694","0.917826493803584","0.77533470951281","0.301456825482116","0.749127923793472","0.719284013964222","0","0","0.00216871940672838","0.0443621185822654","0.0123826976783643","0.00386994845278003","0.397078418172833","0.0924761054630975","0.0452575555495814","0","0.00602969007526558","0.0191018461166662","0","0.0159714447706367","0.0591012120470436","0.307772838056885","0","0","0","0.309882542510935","0.487630985020649","0.779280987805964","0","0","0","0","0.00527775866450084","0","0.51018185798318","1.11013539370858e-06","0","0","0","0","0.168834862985601","0","0","0"
"8","carniv-zoops","0","0","0","0","0","0","0","0","0","0.0318091832152629","0.0282742089971402","0","0","0","0.0452939138205329","0","0","0.202326511838336","0.647323951256856","0.00305604400343284","0.0252073494862382","0.0566883871029577","0.0182685771451622","0.100055281599999","0.268733542885993","0.131708109459931","0","0.00500083778099182","0.00818164165471068","0","0.0295878887198672","0.19550629488323","0.0273439770523893","0.128778828204366","0.0860603403438716","0","0.350056635297381","0.00693839801055656","0.0326223654799175","0","0","0.0153879771945233","0.0105108956158862","0.000186883594508563","0.0114608194726732","0.002145984988789","0.180127177580211","0","0.00469149881851354","0.0105967277155298","0.0767143180834092","0.212409484310911","0.188795161284659","0.055102861684682","0.0121527321822871","0","0.00171789434820817","0.0058613082083652","0","0","0.00359560020234616","0","0","0","0","0","0.0015848475417298","0","0","0","0","0","0","0","0.00389129725311908","0.014430850973028","0","0","0","0","0.0113376304740917","0","0","0.0151650746656922","0.0541004968063665","0","0","0.00520918653319605","0.036715291225011","0","0","0"
"9","small jellies","0","0","0","0","0","0","0","0.0331645880679362","0","0.0596279459795157","0","0","0","0","0.0493345085879068","0","0","0.112177803124457","0.00735495429594183","0.0118410639168719","0.0999406334842332","0.00118651691998373","0.0232770214216403","0","0","0.0733824838227202","0","0.00202644101041056","0","0","0","0.0424342999530635","0.0607335214763408","0.0171800249067377","0.143114248673643","0","0","0","0","0","0","0","0","0","0.040296330706035","0","0.0105634866237518","0","0","0.00028535096413649","0","0.312164234186098","0","0","0.00377374758210456","0.00600199440949304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0156929440659265","0","0","0","0","0.00932840344089294","0.011205105962167","0","0","0","0","0","0","0","0","0","0","0"
"10","large jellies","0","0","0","0","0","0","0","0.0221352876177773","0","0","0","0","0","0","0.019748371550166","0","0","0","0.0747567234657663","0","0","0","0.00993432724992322","0","0","0.0336448828983169","0","0","0","0","0","0","0.00980365893870077","0.0393266456777978","0.110346839215238","0","0","0","0","0","0","0","0","0","0.0321173310873992","0","0.00200467341888019","0","0.0477738060739014","0","0","0.0385096850690994","0","0.00764939203437404","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000925774455497642","0.217553979041176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
