"","DIETS","phytoplankton","infauna","amphipods","epibenthic","micro-zoop","copepods","euphausiids","carniv-zoops","small jellies","large jellies","pandalid shp","benthic shp","Dungeness","tanner crb","mesopelagics","Benthic fish","surf perch","Other cephal.","Market squid","Sardine","Anchovy","Herring","Pacific Mackerel","Sandlance","White bait smelt","Other smelt","Saury","Juv. rock.","Juv. hake","Juv. flat.","Juv. round.","Juv. thorny.","Yellowtail rock.","Black rock.","Nearshore rock.","Yelloweye rock.","Greenstriped","Shelf rock.","Shortbelly","Petrale sole","Halibut","Hake","Lingcod","Arrowtooth","Sablefish","Albacore","Salmon","Grenadiers","Dogfish","Canary rock.","P. Ocean Perch","Widow rock.","Splitnose rock.","Slope rock.","Shortspine thorny.","Longspine thorny.","Flatfish","Skates","Sharks","Common murre","Cassin's auklet","Rhino. auklet","Tufted Puffin","Cali. gull","Western Gull","Kittiwake","Albatross","Fulmar","Shearwater","Leach's S. Petrel","Transient Orcas","Resident Orcas","Porpoises","Humpback whale","Minke whale","Fin whale","Sperm whale","Harbor seals","Sea Lions","Juv. Ele. Seal","Adult N. Ele. Seal","Fur seals","Blue whale","Gray whale","Dolphins","Brandt's corm.","Double corm.","Pelagic cormorant","Murrelet","Pigeon Guillemot","Caspian tern","Brown Pelican"
"1","phytoplankton","0","0","0.158199344913715","0","0.765340634725743","0.776557133927206","0.890328408119089","0.0295344637986663","0.504191679208645","0","0","0","0","0","0","0","0","0","0","0.252685356784884","0.312871269460154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","infauna","0","0","0","0.411412809345164","0","0","0","0","0","0","0.243477247787496","0.349673554097531","0.394485124105567","0.779014640120722","0","0.316163398004341","0.423224923743851","0","0","0.00079588894963075","0","0","0","0","0.0458307858795976","0.00227563242961094","0","0.00740882191568858","0","0.609665592657","0","0","0","0","0.0196781745754427","0","0","0.00688969373431818","0","0","0.000945972176615058","0.00373865731227905","0","0.00166153022486392","0.0270522483779792","0","0","0.161014721105026","0","0","0","0","0","0","0.0563446496243024","0.162544812719604","0.77855183176545","0.0243939768186509","0","0","0","0","0.0172729378577576","0","0.00768854541751455","0","0.00075054959314149","0","0.0216500175873878","0.0075678899315354","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00534508114528706","0","0.00784038751666285","0","0.00113465418975241","0","0","0","0"
"3","amphipods","0","0","0","0.0156132270705745","0","0","0","0.0149281318155691","0","0","0.0147700322633311","0.0434479592989754","0.0209619847997363","0","0.0334532556217258","0.184103014599618","0.0784747994691567","0.0898244471904402","0.00744614336041637","0.00625691626969702","0","0.0555868091003974","0.00723034023488399","0.395809911604281","0.00647691711032687","0.149386512134152","0.0420045604094321","0.00628498928446228","0.000573008469662791","0.19622724260408","0.00866489002765141","0","0.00105394947080933","0.00241869660605082","0.00411958314993261","0","0.00170611058120218","0.00190003315330451","0.0684612118176471","0.00203412159088545","0","0","0","0.00132069815226541","0.00149997063851705","0","0.00843630093806139","0.0447248885634846","0.00239276442644667","0.000812054120332751","0.0326125025688447","0.0266907311239871","0.0127515022107434","0.0200546497977798","0.0486513826299329","0.0348791905680769","0.04467871464812","0.00804715809771025","0","0","0.0164931670394619","0","0.0149160165390016","0.00704888190273639","0","0","0","0.0402332445209417","0.00176268212300172","0.0250454280853985","0","0","0","0","0.0209748165508911","0","0","0","0","0","0","0","0","0.626362721899583","0","0","0","0","0","0","0","0"
"4","epibenthic","0","0","0","0","0","0","0","0","0","0","0.0454368127749235","0.42191647519236","0.206836239570892","0.118059284648221","0","0.373619401371151","0.192578036623626","0.0103588621771209","0","0","0","0.00282119625078135","0.0402642325449595","0","0.28815921278829","0.241976622456473","0","0.0301153321508728","0.00895350542026326","0.189304630495474","0","0","0.00395581387670062","0.0324014948156483","0.0672201952580907","0.176376525285484","0.0627888390349124","0.0472809359037239","0","0.151202821671879","0.0160017271459592","0.00256567235038711","0.050450867051253","0.0303500297403397","0.0489785526185193","0","0","0.14857218004474","0.0363259077095928","0","0.00494983071331009","0","0.000629802780111539","0.0243392038040942","0.0520822280466126","0.195288716169857","0.1345702060021","0.141628120295779","0.00466073208128259","0","0.00528864409536774","0","0","0","0.00176488721594411","0","0","0","0.0038206231351824","0.000978023639324954","0","0","0","0","0.00377496085965154","0","0","0.0110806865618746","0.00348812156727152","0","0.0491503641913047","0","0","0.0206595640592322","0","0","0","0","0","0","0","0"
"5","micro-zoop","0","0","0","0","0","0.223442866072794","0.052667808237074","0.0332732078418677","0.270123120593364","0.0262830789755345","0","0","0","0","0","0","0","0","0","0.0108164476171047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","copepods","0","0","0","0","0","0","0.0570037836438366","0.486899823904466","0","0.252179142251738","0.0978355076555414","0","0","0","0.326579473607948","0","0.241144983748335","0.0508996640822868","0.0159631868021208","0.299225072024793","0.0990667774162015","0.180965398789615","0.158141423494447","0.227885592588893","0.0137415104138074","0.165769971237995","0.0478082997486301","0.373623150954223","0.0791428677470013","0","0.838982460707253","0.20657272529843","0","0","0","0","0.00523285143901982","0.0147534035189979","0.0642559757462522","0","0","0","0","0","0","0","0.0283283007885938","0","0","0","0","0.00133249436276941","0.00149660687632992","0","0","0","0.00590975537355833","0","0","0","0.398610562785528","0","0.00801612419580147","0","0","0","0","0.0241464513801861","0","0.0025348327616409","0","0","0","0","0.00383131486925856","0.00944422125014065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","euphausiids","0","0","0","0","0","0","0","0.372753509971423","0","0.654097890368464","0.208286366131816","0","0","0","0.508049289848528","0","0","0.511840213000488","0.217369191846324","0.412229259418227","0.465520576065472","0.656097864905247","0.619152230299747","0.264953586732795","0.289189412199901","0.149402410796045","0.657773793548353","0.449758060070816","0.800301723024375","0","0.107251138019286","0.440216234890796","0.562022409422238","0.248403077515564","0.100690078160332","0","0.121314325754219","0.511876984874619","0.82228906805705","0.00207047273527122","0","0.713381506893399","0.00383231763472715","0.0773409890025395","0.0668156161141858","0.00120808068647728","0.14809936981054","0","0.237845662506078","0.922849019233349","0.773233580251036","0.30774060756379","0.747879530151586","0.694768649241605","0","0","0.0126282756953202","0.0430591077779868","0.0123076287879655","0.0116041299189575","0.389034878204208","0.105540799981884","0.0547513658573411","0","0.0133430523542367","0.0090809715244268","0","0.0154383664691627","0.0600232016031952","0.296993730976361","0","0","0","0.276740598135405","0.468294650838014","0.791381177154915","0","0","0","0","0.000612660675263343","0","0.521512145142067","0.0000294201240546024","0","0","0","0","0.154773312436171","0","0","0"
"8","carniv-zoops","0","0","0","0","0","0","0","0","0","0.0177626274765543","0.0337165631012057","0","0","0","0.0493874067375364","0","0","0.159838873456276","0.618864131271879","0.00369111923551441","0.0212198565353447","0.0743600144470917","0.0127199148068464","0.0985561624116581","0.28387491097684","0.152426565007917","0","0.00222913599591186","0.0160621346977547","0","0.027711694071851","0.299123143161193","0.0208499667510459","0.119476547318406","0.0980520397811505","0","0.358893215896345","0.00711684524015047","0.0449937443790504","0","0","0.0145250101597445","0.00709733722461585","0.0000539751298509078","0.0176891385369079","0.00302130539095254","0.174667693145469","0","0.00599897469387428","0.00921350526153506","0.0762578537975069","0.198404933377998","0.19785433317271","0.0742516929253297","0.0119122053699916","0","0.0000644846231015496","0.0071285998628944","0","0","0.00470376915925862","0","0","0","0","0","0.00121871252615902","0","0","0","0","0","0","0","0.00392342847527011","0.0157528840020687","0","0","0","0","0.00825892458363899","0","0","0.00404656300708586","0.052850532483209","0","0","0.00399475524145554","0.0305190011927056","0","0","0"
"9","small jellies","0","0","0","0","0","0","0","0.0457470570287658","0","0.0496772609277092","0","0","0","0","0.0377897279138845","0","0","0.136422405262063","0.00801632596002643","0.0116213317332287","0.0959615876851504","0.00140109465795281","0.0228064072661056","0","0","0.0606838862254086","0","0.000449157895651717","0","0","0","0.0540878966495809","0.0706514187262911","0.0202047374201795","0.151322314624563","0","0","0","0","0","0","0","0","0","0.0430269974722653","0","0.0110518900415599","0","0","0.00107099862598566","0","0.325745507752518","0","0","0.00435959467750609","0.00880492181640611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000840060983299883","0","0","0","0","0.0134328910441666","0.00894290281403585","0","0","0","0","0","0","0","0","0","0","0"
"10","large jellies","0","0","0","0","0","0","0","0.0168638056392418","0","0","0","0","0","0","0.0138542054694423","0","0","0","0.0893380290925183","0","0","0","0.0146617350801053","0","0","0.045004372373719","0","0","0","0","0","0","0.0147027512902483","0.0394363881276356","0.0979607167782984","0","0","0","0","0","0","0","0","0","0.0295850940373914","0","0.00264490887840656","0","0.0560023966975335","0","0","0.034386952183351","0","0.00318923590599028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00163437460659982","0.200310633256443","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","pandalid shp","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0139306367367471","0.0181601482678268","0.0031643600115621","0","0","0","0","0","0","0","0","0","0.0383881865516679","0","0","0","0","0.0146003881833492","0","0.000430571898594014","0.0888872597767885","0.364026250279723","0.0471823276673743","0","0.0167031770706698","0.0223397015182161","0.0115633091297211","0.00915700609280028","0.0367957073509505","0.0193294492266688","0","0","0.0103849843580348","0.0135671213964733","0.0324922086544343","0.0109772696851266","0.00313628666706176","0","0.0696981647322485","0.0626212423560877","0.00977871940430044","0.00793078435537428","0.00954219436358674","0","0","0.0103954028769355","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00382549960829569","0","0","0","0"
"12","benthic shp","0","0","0","0","0","0","0","0","0","0","0","0","0.187689635357485","0","0","0.0360356098769959","0.0112808239778151","0.00197219856177959","0","0","0","0","0.0019386036236094","0","0","0","0","0.0746786233844389","0.0138436737377716","0.00480253424344583","0","0","0","0.0424422649875998","0.235808615816873","0.0149754703864637","0.00655044720982588","0.00793767406994754","0","0.188699019434358","0.0157870372758764","0.0217626173237014","0.00721121769415899","0.00136256506444756","0.00175092614800441","0","0","0.0468427736348515","0.0155463093887179","0","0","0","0.000839706169150455","0.00775171517864478","0.135671821645163","0.250860128980338","0.0102895200006549","0.282428445985204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00131915121496157","0","0","0","0"
"13","Dungeness","0","0","0","0","0","0","0","0","0","0","0","0","0.00656983296956827","0","0","0.00897950689639137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000288909641761507","0","0","0","0","0.00536763038867551","0.0180382022077934","0","0.0483694831010202","0.00166709113211096","0.00152089182634189","0","0","0","0.0256826031569295","0","0","0","0.0000235168284798182","0","0","0","0","0.0432284256777729","0.0060754497857231","0","0","0","0","0","0.000876808298359042","0","0","0","0","0","0","0","0","0","0","0","0","0.0351505579064394","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","tanner crb","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000912558339036966","0","0","0","0","0","0","0","0","0","0","0","0.00895924368803088","0","0","0","0","0","0","0","0","0","0","0","0","0.00130112210718502","0","0","0.000933825050126661","0.00193933892381334","0","0","0","0","0","0","0","0","0","0.175505767775908","0.105353998045496","0","0.00745232409002384","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","mesopelagics","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00937225792323697","0","0","0.0185012081531778","0","0","0","0","0","0","0","0","0","0.00386481761585863","0.0638465079812927","0","0","0","0.0449075933620082","0","0","0","0.0195771736130923","0.0751563895533045","0","0","0","0.0825482993088803","0.0050545594195666","0.00612009955387069","0.0283290966597282","0.00191798592139596","0.00627177804110077","0.0514624290322931","0","0.0167969459303911","0.0610157850152142","0.0363303336653459","0.0136401040437193","0.0558374066479034","0.0400647214110615","0.096828471960032","0","0.0257626323138668","0.013348331928262","0.0100127974102764","0","0","0.0840627736261071","0","0.0322598312413939","0.00996174261716985","0.000822720254079261","0","0.00244343736491148","0.290006581603737","0","0.00970562267698638","0.0397354381996748","0","0","0.050149245270398","0.0477440187504862","0.0489737519807984","0.0237095997888426","0.0396016516993518","0","0.00557938015720484","0","0","0.218574113917312","0.0289046046509307","0.00647085651267166","0.000780288687397426","0","0","0","0"
"16","Benthic fish","0","0","0","0","0","0","0","0","0","0","0","0","0.00869721731060443","0","0","0","0","0","0","0","0","0","0.017292550489106","0","0","0","0.0472539278375784","0.00232836193939417","0","0","0","0","0.00806362751261884","0.0199466319820874","0.0284440841685933","0.130216222818906","0","0.0320322834569503","0","0.138709331175074","0.0132071217579432","0.00453069450538432","0.251815184842083","0.00612671891119621","0.0488648579677638","0","0.00183594641289601","0.0416058460101644","0.0651782590517465","0","0.0101614511173304","0","0.00000269332031793828","0","0.061906454130958","0.0511594518288805","0","0.0166693150878861","0.00987852546480346","0.0713533471037592","0","0","0","0","0.00177564099452469","0","0","0","0","0.00147592806474288","0","0.0309686634695842","0.0269637757589791","0","0","0","0","0.0524647050262372","0.0212340542801308","0.056872758288497","0","0.00644274041933612","0","0","0.0124550732938978","0.0330226894388039","0.0326802861433836","0.386436466756698","0","0.381947091566563","0.0470410677675269","0"
