"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.532840130268596,100.538091263227,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.783870918489993,2.589889004266,13.9833225562634,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.851096578408033,2.82737671860533,21.8431696060511,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.5464285668917,1.48014267901799,8.38926833276023,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.529308489244431,102.809672734443,314.441953859361,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.712395324278623,12.2830210252802,73.4349432870756,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.624442545790225,8.84084431435291,50.2570584696478,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.537686258368194,2.00035386851749,10.0440567599275,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.739659929275513,7.13518823040539,30.0633980891115,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.543771293573082,2.72809007313625,16.0802752857039,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.511791080795229,2.06504896107843,8.93691910730382,0,0.2,0,NA,NA,1,0.0911691160396708,0
"12","benthic shp",-1,0.640567576047033,2.65885919862386,14.0778662382894,0,0.2,0,NA,NA,1,8.97440222856134e-05,0
"13","Dungeness",-1,0.547302955016494,0.704864592012857,3.56232951714205,0,0.2,0,NA,NA,1,0.0875318569167727,0
"14","tanner crb",-1,0.869532406888902,0.357181935519303,1.50184462067395,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",12.6192789615644,-1,0.521884489136431,2.79150610105756,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.668376795575023,0.594238240059487,2.54035458847719,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.659152909461409,1.4181347966631,6.25067891723707,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.657012064196169,1.77915477944888,6.73239732251814,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.850783567689359,3.33870272285892,6.81661563281112,0,0.2,0,NA,NA,1,0.211983937945207,0
"20","Sardine",4.08686485085483,-1,0.53553082673598,3.96644244130273,0,0.2,0,NA,NA,1,0.498711139384654,0
"21","Anchovy",1.97760823738154,-1,1.20686857598178,4.49075509875872,0,0.2,0,NA,NA,1,0.0402335990223479,0
"22","Herring",0.798926839390948,-1,1.60190136398285,6.50258590589245,0,0.2,0,NA,NA,1,0.00670317192476083,0
"23","Pacific Mackerel",0.405856259241529,-1,0.520856035675928,5.30565501134677,0,0.2,0,NA,NA,1,0.0267639761852923,0
"24","Sand lance",-1,0.681608070060611,0.878596528928819,3.34517655999112,0,0.2,0,NA,NA,1,0,0
"25","Whitebait smelt",0.0865492271028039,-1,1.71701060252389,4.27744078347827,0,0.2,0,NA,NA,1,0,0
"26","Other smelt",-1,0.774175430368632,1.9157725335047,5.08735895720753,0,0.2,0,NA,NA,1,0,0
"27","Saury",1.22224417190476,-1,1.268120591243,4.02023749213644,0,0.2,0,NA,NA,1,0,0
"28","Juv. rock.",-1,0.680157543160021,1.40682743856296,5.30238328293687,0,0.2,0,NA,NA,1,0,0
"29","Juv. hake",-1,0.879651042073965,1.63483563923538,6.53354452144153,0,0.2,0,NA,NA,1,0,0
"30","Juv. flat.",-1,0.542434230819344,1.00851243222075,3.97820066315901,0,0.2,0,NA,NA,1,0,0
"31","Juv. round.",-1,0.681083452701569,1.54120977307602,3.14185320811711,0,0.2,0,NA,NA,1,0,0
"32","Juv. thorny.",-1,0.518802822753787,0.399156717701545,2.01434180377448,0,0.2,0,NA,NA,1,0,0
"33","Yellowtail rock.",0.57156021256072,-1,0.139646287926193,1.7439129451433,0,0.2,0,NA,NA,1,0.0121791129570495,0
"34","Black rock.",0.127891122419122,-1,0.115689787446378,1.97799637671735,0,0.2,0,NA,NA,1,0.00291102363498073,0
"35","Nearshore rock.",0.079403577744866,-1,0.138680291648173,1.85257053206848,0,0.2,0,NA,NA,1,0.00157433192110359,0
"36","Yelloweye rock.",0.0115974843507032,-1,0.0526103658315961,2.06135295856306,0,0.2,0,NA,NA,1,4.52882134518562e-05,0
"37","Greenstriped",0.103071551791382,-1,0.110504832231385,1.79132281057995,0,0.2,0,NA,NA,1,0.000117693748902319,0
"38","Shelf rock.",0.377456056277388,-1,0.197873978088901,2.15469865679882,0,0.2,0,NA,NA,1,0.00131385784539994,0
"39","Shortbelly",0.383039261428312,-1,0.284643259444866,2.60004133607749,0,0.2,0,NA,NA,1,2.60062510657422e-08,0
"40","Petrale sole",0.0977301064676937,-1,0.344266451773471,1.6965411071367,0,0.2,0,NA,NA,1,0.0051515512376,0
"41","Halibut",0.185198317279601,-1,0.518523111811332,2.00481229282332,0,0.2,0,NA,NA,1,0.00273176513774177,0
"42","Hake",8.33791657160977,-1,0.39434419921426,2.06175858582398,0,0.2,0,NA,NA,1,1.01164591585031,0
