"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.691083555924706,136.400334748023,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.744767230842262,3.00046640249501,11.1515711619524,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.602549865655601,3.9047270929751,31.594237275092,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.795527980756015,1.71534282879887,10.957931147158,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.509744222741574,128.227225807215,400.40327973846,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.817870255187154,14.433361672806,48.6127355142019,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.740224165935069,7.39049306275649,42.1470744734788,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.663976649940014,2.2282196209318,10.4111949585163,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.667695362586528,9.2768349506469,28.3014757240785,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.820247658155859,3.02270768470641,11.4723549808464,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.765870767086744,1.89330774822251,8.43756470818395,0,0.2,0,NA,NA,1,0.115077333153489,0
"12","benthic shp",-1,0.69206578489393,3.08663104195623,15.3077333225356,0,0.2,0,NA,NA,1,0.000104181014404762,0
"13","Dungeness",-1,0.812674379814416,0.690427918926831,3.42104393039536,0,0.2,0,NA,NA,1,0.0879916474098657,0
"14","tanner crb",-1,0.619508649967611,0.26918428458527,1.18260097682653,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",14.7249260356999,-1,0.559312307812664,2.61014346606705,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.573463257867843,0.449106125153717,2.66126837911489,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.591752887330949,1.446738243432,6.54589359869001,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.589555578771979,1.82723691524209,4.95564543127312,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.733263363223523,2.68573346552129,11.053916417865,0,0.2,0,NA,NA,1,0.334309586259848,0
