"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.643234852934256,114.903680283814,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.74361365865916,3.11582744852033,9.84488076358032,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.737531546223909,3.4974049998015,18.2065145664293,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.727574436273426,1.85859507063237,11.9470573023521,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.871364014595747,112.734176489584,319.070772559795,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.708407340943813,13.9411045204719,92.2087372202412,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.674772537034005,7.41628805504942,33.2116715063567,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.828240555990487,2.03682044280734,11.7562143039869,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.551293689571321,10.3630939270659,28.9371602135959,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.719183648750186,2.93716622976447,12.3090188906974,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.690455757174641,1.84749628785532,13.9251806643137,0,0.2,0,NA,NA,1,0.110195665924563,0
"12","benthic shp",-1,0.629493795707822,1.99637378137074,11.6378284983146,0,0.2,0,NA,NA,1,0.000111335094037725,0
"13","Dungeness",-1,0.539398994389921,0.736705222129823,4.34910525467037,0,0.2,0,NA,NA,1,0.0868942419447557,0
"14","tanner crb",-1,0.582812488917261,0.29497578705245,1.59256290210643,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",12.0194827319318,-1,0.629171729996743,3.05593739088413,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.683278562873602,0.443777759274446,2.80345192177417,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.665992967039347,1.28227820945484,6.68390038409403,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.526297437120229,1.81180431875917,5.36098938957955,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.896809402573854,2.7210244691226,11.1291285935618,0,0.2,0,NA,NA,1,0.232253841856752,0
"20","Sardine",2.79617991035294,-1,0.521792921989153,5.56704112014854,0,0.2,0,NA,NA,1,0.434996229606504,0
"21","Anchovy",1.66540903053738,-1,1.09368768352927,5.75756871275788,0,0.2,0,NA,NA,1,0.0371886006875401,0
"22","Herring",1.44628534463192,-1,1.76540887667615,8.96721189607466,0,0.2,0,NA,NA,1,0.00646001964241395,0
"23","Pacific Mackerel",0.504006737849667,-1,0.523475791973579,6.97790052759458,0,0.2,0,NA,NA,1,0.0294178030871468,0
"24","Sand lance",-1,0.809056982770562,1.21043297421454,2.18895594994673,0,0.2,0,NA,NA,1,0,0
"25","Whitebait smelt",0.0856426726043967,-1,2.15345776098416,6.3826313819812,0,0.2,0,NA,NA,1,0,0
"26","Other smelt",-1,0.524869074206799,1.012422079148,4.66331830008392,0,0.2,0,NA,NA,1,0,0
"27","Saury",1.28323351121878,-1,1.92574198812328,3.9315876606116,0,0.2,0,NA,NA,1,0,0
"28","Juv. rock.",-1,0.612853428255767,1.83548369869807,8.41765920451349,0,0.2,0,NA,NA,1,0,0
"29","Juv. hake",-1,0.898504855018109,1.74928189586162,5.41835829206518,0,0.2,0,NA,NA,1,0,0
"30","Juv. flat.",-1,0.899228133354336,0.884626841239914,4.84451522512448,0,0.2,0,NA,NA,1,0,0
"31","Juv. round.",-1,0.520588218979537,1.31645736606846,4.59513315191651,0,0.2,0,NA,NA,1,0,0
"32","Juv. thorny.",-1,0.564675697498023,0.408851775021159,2.78522205838807,0,0.2,0,NA,NA,1,0,0
"33","Yellowtail rock.",0.780158896168173,-1,0.144596608120756,1.69533584399371,0,0.2,0,NA,NA,1,0.0137929682353541,0
"34","Black rock.",0.123022035417506,-1,0.123520942572251,2.05751492509514,0,0.2,0,NA,NA,1,0.00341032906723811,0
"35","Nearshore rock.",0.0796594128728972,-1,0.16117288447983,1.9197751633701,0,0.2,0,NA,NA,1,0.00157070157446196,0
"36","Yelloweye rock.",0.00670059203818234,-1,0.0512293384392533,2.02442175512299,0,0.2,0,NA,NA,1,4.57552757143394e-05,0
"37","Greenstriped",0.120188771903004,-1,0.149807851598348,2.31208023484703,0,0.2,0,NA,NA,1,0.000126170601766562,0
"38","Shelf rock.",0.353466927460063,-1,0.145735095191694,2.9160838587731,0,0.2,0,NA,NA,1,0.00156709161836509,0
"39","Shortbelly",0.48737565170302,-1,0.26262544974451,2.25626554604685,0,0.2,0,NA,NA,1,2.53877983780542e-08,0
"40","Petrale sole",0.075033328170994,-1,0.331345932272462,1.6459868104692,0,0.2,0,NA,NA,1,0.00460292006060373,0
"41","Halibut",0.201779163565341,-1,0.430618564294209,1.82416863341286,0,0.2,0,NA,NA,1,0.00313527353108086,0
"42","Hake",7.59925988635596,-1,0.41662440436322,2.24531110202428,0,0.2,0,NA,NA,1,0.720200862247817,0
"43","Lingcod",0.331764366358721,-1,0.261564146394618,2.53177517381389,0,0.2,0,NA,NA,1,0.00396303289941783,0
"44","Arrowtooth",0.335578087682944,-1,0.280368589203418,2.76891318072223,0,0.2,0,NA,NA,1,0.0378907117441417,0
"45","Sablefish",0.791777064008664,-1,0.0937527857719772,2.02739803288753,0,0.2,0,NA,NA,1,0.0269653095067225,0
"46","Albacore",0.0889865768370638,-1,0.403291296658823,7.50541841116361,0,0.2,0,NA,NA,1,0.00379415770504564,0
"47","Salmon",0.104917164919128,-1,1.97740409979144,6.0629741605569,0,0.2,0,NA,NA,1,0.0276406469165951,0
"48","Grenadiers",0.46295118912995,-1,0.246310909603559,0.968774903269841,0,0.2,0,NA,NA,1,0.000357938047218837,0
"49","Dogfish",1.16048523613991,-1,0.0658576730043096,2.37262468899194,0,0.2,0,NA,NA,1,0.00485700113696372,0
"50","Canary rock.",0.0645108220525464,-1,0.119884510623785,1.72400404162323,0,0.2,0,NA,NA,1,0.00186771695683333,0
"51","P. Ocean Perch",0.08936604884448,-1,0.0635744591475807,2.002151409638,0,0.2,0,NA,NA,1,0.00197309381583462,0
"52","Widow rock.",0.322561075432905,-1,0.124958656993477,2.14050065193483,0,0.2,0,NA,NA,1,0.00481834692723001,0
"53","Splitnose rock.",0.291809596990515,-1,0.0854628017610253,1.77515762622111,0,0.2,0,NA,NA,1,0.00120094444056661,0
"54","Slope rock.",0.315052722861617,-1,0.0780702013913419,1.24398457397873,0,0.2,0,NA,NA,1,0.00289284909039645,0
"55","Shortspine thorny.",1.26033426771,-1,0.0515969894502892,0.435026300452468,0,0.2,0,NA,NA,1,0.00446576344873946,0
"56","Longspine thorny.",0.332857723146524,-1,0.119561659241616,0.309553611638948,0,0.2,0,NA,NA,1,0.0030236650500065,0
"57","Flatfish",3.65633772248408,-1,0.35592808165872,1.58686311822084,0,0.2,0,NA,NA,1,0.0502089515711541,0
"58","Skates",0.282170443025125,-1,0.244755085381617,2.64385598830129,0,0.2,0,NA,NA,1,0.00355982450829539,0
"59","Sharks",-1,0.808111574780196,0.201072042526746,2.96747824503902,0,0.2,0,NA,NA,1,0.00327181097789615,0
"60","Common murre",0.00287192243135937,-1,0.0433326997523795,174.968981422298,0,0.2,0,NA,NA,1,0,0
"61","Cassin's auklet",0.00104053653636916,-1,0.238667555889144,282.490496237705,0,0.2,0,NA,NA,1,0,0
