"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.467562338570133,103.111725917279,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.513864048570394,3.53473564859294,8.96278480012612,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.899641929194331,3.24050105673437,21.7965157377194,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.5205591019243,2.6877079087916,12.0424190355358,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.547277760971338,103.798571329344,320.410647676115,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.555860667023808,12.9655229604599,104.043743024111,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.689959678798914,7.07730552457926,32.3139126750747,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.732608017139137,2.45237679774583,9.92144779786337,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.643421955686063,9.4124071856271,28.5280861665272,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.711014573089778,3.6248684736809,15.6138444888526,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.80586606701836,1.76186043756208,8.2960171180187,0,0.2,0,NA,NA,1,0.0834689888950171,0
"12","benthic shp",-1,0.537967596296221,2.63588866100757,10.2193867862218,0,0.2,0,NA,NA,1,0.000109916843610059,0
"13","Dungeness",-1,0.79910092279315,0.81148784130074,4.68662459072368,0,0.2,0,NA,NA,1,0.0918564149675167,0
"14","tanner crb",-1,0.677471287176013,0.319730237481928,1.44659098504262,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",6.6223591455456,-1,0.717723479227386,2.93437248773573,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.592230087984353,0.506892493481693,2.80547279506457,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.753549653012306,1.16881471194514,6.5900553567195,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.855976823344827,2.86127095940312,7.40273952004115,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.577805538848043,2.97310927365593,12.0060805896378,0,0.2,0,NA,NA,1,0.238705862642488,0
"20","Sardine",4.08211742909316,-1,0.481121807198072,3.87549416589372,0,0.2,0,NA,NA,1,0.466614175144406,0
"21","Anchovy",1.5894194224045,-1,1.07033364932466,6.79162118060786,0,0.2,0,NA,NA,1,0.0325927646166433,0
"22","Herring",1.08322622935169,-1,1.59045847904808,8.41306074245925,0,0.2,0,NA,NA,1,0.00666914178205937,0
"23","Pacific Mackerel",0.504159500748146,-1,0.516315959783331,4.9599784439153,0,0.2,0,NA,NA,1,0.0276262742854961,0
"24","Sand lance",-1,0.726473398413509,0.95561917176304,3.52805505311317,0,0.2,0,NA,NA,1,0,0
"25","Whitebait smelt",0.0654320404471739,-1,2.34996324746654,5.80693070405112,0,0.2,0,NA,NA,1,0,0
"26","Other smelt",-1,0.618802659679204,1.72666718308573,3.29034864224833,0,0.2,0,NA,NA,1,0,0
"27","Saury",2.48745496344837,-1,1.85361453613759,3.5238811717243,0,0.2,0,NA,NA,1,0,0
"28","Juv. rock.",-1,0.663534490019083,1.19919496343172,5.54976299595826,0,0.2,0,NA,NA,1,0,0
"29","Juv. hake",-1,0.595110329147428,1.54925308096981,6.38558453642386,0,0.2,0,NA,NA,1,0,0
"30","Juv. flat.",-1,0.764319493621588,0.930882380893882,3.94087939474483,0,0.2,0,NA,NA,1,0,0
"31","Juv. round.",-1,0.603043871931732,0.998792058535743,7.47630683279149,0,0.2,0,NA,NA,1,0,0
"32","Juv. thorny.",-1,0.816752114705741,0.577644546608873,2.283469412403,0,0.2,0,NA,NA,1,0,0
"33","Yellowtail rock.",0.619840138321755,-1,0.141336402957797,1.65612080395929,0,0.2,0,NA,NA,1,0.0130246041221299,0
"34","Black rock.",0.119369846623233,-1,0.123735508056734,1.84942880431856,0,0.2,0,NA,NA,1,0.00307089211019011,0
"35","Nearshore rock.",0.0802597193897658,-1,0.160394189668114,1.68873345420144,0,0.2,0,NA,NA,1,0.00180520740485205,0
"36","Yelloweye rock.",0.00803400331294634,-1,0.0491956829308675,2.25293442026012,0,0.2,0,NA,NA,1,5.48381144138503e-05,0
"37","Greenstriped",0.0817776253890786,-1,0.116893683547714,1.74096690030383,0,0.2,0,NA,NA,1,0.00014699557314899,0
