"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.463998906314373,108.571074248571,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.856301939208061,2.29357399448507,17.0973223059939,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.833980544283986,3.9399234762399,19.1804551311504,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.51106981607154,2.04140512679582,9.09522192269007,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.871950164716691,120.636444250333,237.452261934373,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.545136733260006,12.7479202412238,61.9107846986082,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.626164461486042,8.01484735177054,34.2721967211536,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.527320931758732,1.8815072978509,10.0662092892618,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.743860702216625,7.78941659235838,21.2900380447625,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.849094072822481,2.76591648966707,12.5957406604915,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.777751961350441,2.10072955153596,8.88891914625746,0,0.2,0,NA,NA,1,0.104979472059522,0
"12","benthic shp",-1,0.609664790239185,2.12241495176552,9.5053746209848,0,0.2,0,NA,NA,1,0.000130907882827013,0
"13","Dungeness",-1,0.779103294759989,0.843048189074848,4.65685772525529,0,0.2,0,NA,NA,1,0.0880323196923055,0
"14","tanner crb",-1,0.778297097701579,0.334850362674073,1.38083036230911,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",6.48360743149255,-1,0.593628138808287,3.44710807389975,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.508008991368115,0.565761121280148,2.89907701912807,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.707883811648935,1.08960113935763,6.20380679928923,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.812179403007031,1.54331931875194,7.5810657286085,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.883814624510705,3.07418608600764,9.24511315703345,0,0.2,0,NA,NA,1,0.262803710479134,0
"20","Sardine",3.50857049084416,-1,0.588089142466881,4.30763771273703,0,0.2,0,NA,NA,1,0.482722382495116,0
"21","Anchovy",1.99339561071889,-1,1.09759864714235,4.5342803033921,0,0.2,0,NA,NA,1,0.0379703493072477,0
"22","Herring",1.2996953498624,-1,1.75165972090396,7.80342652250936,0,0.2,0,NA,NA,1,0.00651966493769299,0
"23","Pacific Mackerel",0.564549484688698,-1,0.495389093093352,5.02137467973967,0,0.2,0,NA,NA,1,0.0270820281088472,0
"24","Sand lance",-1,0.662487296760082,0.825891451667093,3.34430829992972,0,0.2,0,NA,NA,1,0,0
"25","Whitebait smelt",0.0820121920357924,-1,1.67143322634965,6.47918226774326,0,0.2,0,NA,NA,1,0,0
"26","Other smelt",-1,0.756639219261706,1.9157450058271,5.53837418332823,0,0.2,0,NA,NA,1,0,0
"27","Saury",1.44177389123007,-1,1.51034288414207,3.55499324675184,0,0.2,0,NA,NA,1,0,0
"28","Juv. rock.",-1,0.645981077756733,1.416879264937,3.74648837382395,0,0.2,0,NA,NA,1,0,0
"29","Juv. hake",-1,0.710090682748705,1.36077652120487,5.61102818154142,0,0.2,0,NA,NA,1,0,0
"30","Juv. flat.",-1,0.749500282667577,1.14673526578285,3.83580336810368,0,0.2,0,NA,NA,1,0,0
"31","Juv. round.",-1,0.793967067170888,1.38069812016106,5.44296467285805,0,0.2,0,NA,NA,1,0,0
"32","Juv. thorny.",-1,0.828986043669283,0.568356835550025,2.23360430029515,0,0.2,0,NA,NA,1,0,0
"33","Yellowtail rock.",0.529176971443906,-1,0.128620392579531,1.61682899713207,0,0.2,0,NA,NA,1,0.0129101865156055,0
"34","Black rock.",0.129054902004424,-1,0.129645354610554,2.0829606529468,0,0.2,0,NA,NA,1,0.00284908212091699,0
"35","Nearshore rock.",0.077330832207421,-1,0.158459283309946,2.09559605956356,0,0.2,0,NA,NA,1,0.00187402651502454,0
"36","Yelloweye rock.",0.0118710428029133,-1,0.0505379098738817,1.9629923503517,0,0.2,0,NA,NA,1,4.9477848165557e-05,0
"37","Greenstriped",0.0687632324699066,-1,0.0897242335187754,2.22997799066849,0,0.2,0,NA,NA,1,0.000135723899329377,0
"38","Shelf rock.",0.421393291651228,-1,0.154243415513466,1.9107244530498,0,0.2,0,NA,NA,1,0.0017355471693167,0
"39","Shortbelly",0.383781739922096,-1,0.26182500704806,1.70540434430299,0,0.2,0,NA,NA,1,2.45946377473706e-08,0
"40","Petrale sole",0.0914809190880965,-1,0.343424157923661,1.63038632379112,0,0.2,0,NA,NA,1,0.00497880797079554,0
"41","Halibut",0.150081311672499,-1,0.460545924321923,2.47974772737371,0,0.2,0,NA,NA,1,0.00340094850372269,0
"42","Hake",10.104572654526,-1,0.436114480018373,2.07866204616424,0,0.2,0,NA,NA,1,0.971084963734604,0
"43","Lingcod",0.347298716857844,-1,0.356701052989187,2.30785617151334,0,0.2,0,NA,NA,1,0.00394039152905279,0
"44","Arrowtooth",0.358782524595089,-1,0.292561018384153,1.98233331479377,0,0.2,0,NA,NA,1,0.0324827779536603,0
"45","Sablefish",0.912971219236769,-1,0.0840960061169256,1.8783470353979,0,0.2,0,NA,NA,1,0.0261841889057536,0
