"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.695619301404804,138.453372739781,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.504858529847115,2.17866233953216,10.2797434222207,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.612958031520247,2.24226470369033,24.4503793439892,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.845259490609169,1.61097206970242,10.84924340172,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.635844492353499,99.7216666733936,346.939102089257,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.681721481308341,13.2922173050678,55.3208416033665,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.630535436049104,7.26378973034262,41.9653227219247,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.744229082390666,1.61244798907681,11.8852653897579,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.728512003645301,9.6195042118672,29.671309711157,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.880341503955424,3.82986583299619,14.3725220144215,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.669904175214469,2.11687918001107,10.0305231325776,0,0.2,0,NA,NA,1,0.09915918802701,0
"12","benthic shp",-1,0.60889400402084,1.67330394796793,12.0477511345474,0,0.2,0,NA,NA,1,8.79566529163142e-05,0
"13","Dungeness",-1,0.658103552926332,0.733182172882717,3.99978524834856,0,0.2,0,NA,NA,1,0.100615618975649,0
"14","tanner crb",-1,0.524191431794316,0.344644336118664,1.20842405743268,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",13.4655582632668,-1,0.674367833070679,2.82711447025066,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.889248681254685,0.65021122426337,2.96989243450226,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.616524240281433,1.3468571385713,5.96460547669458,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.575988390762359,1.79574014429722,5.14172408671522,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.700244322884828,3.63225493348542,11.5544754876365,0,0.2,0,NA,NA,1,0.243079615324589,0
"20","Sardine",2.7914708453236,-1,0.52467242529662,5.40786878611328,0,0.2,0,NA,NA,1,0.431504590352145,0
"21","Anchovy",1.41896223375408,-1,1.1629134589774,6.08520248645327,0,0.2,0,NA,NA,1,0.0429889906204991,0
"22","Herring",0.859245852954928,-1,1.46189028897738,8.88735508595167,0,0.2,0,NA,NA,1,0.0075050479444065,0
"23","Pacific Mackerel",0.467647817572074,-1,0.539685605255411,7.60533589403206,0,0.2,0,NA,NA,1,0.0251726588515084,0
"24","Sand lance",-1,0.668426647502929,1.21199366470713,2.71113768977142,0,0.2,0,NA,NA,1,0,0
"25","Whitebait smelt",0.106254937021665,-1,1.69380352047919,6.34005237694854,0,0.2,0,NA,NA,1,0,0
"26","Other smelt",-1,0.511996710859239,1.94946998695683,5.21804763710704,0,0.2,0,NA,NA,1,0,0
"27","Saury",0.383320955664016,-1,1.91654197794484,3.20693917650581,0,0.2,0,NA,NA,1,0,0
"28","Juv. rock.",-1,0.767721589747816,1.06007536658559,6.38614047635146,0,0.2,0,NA,NA,1,0,0
"29","Juv. hake",-1,0.694274956919253,2.44352526261681,5.24225498692432,0,0.2,0,NA,NA,1,0,0
"30","Juv. flat.",-1,0.735300518758595,0.867981112123096,3.94860025470742,0,0.2,0,NA,NA,1,0,0
"31","Juv. round.",-1,0.646019662544131,1.70743839520433,5.67221733214501,0,0.2,0,NA,NA,1,0,0
"32","Juv. thorny.",-1,0.597309333831072,0.476805753198082,2.92161246486633,0,0.2,0,NA,NA,1,0,0
"33","Yellowtail rock.",0.574554207599372,-1,0.125013048853116,1.73812486262283,0,0.2,0,NA,NA,1,0.0141022957721214,0
"34","Black rock.",0.130560128669528,-1,0.142828416500112,1.89080465141703,0,0.2,0,NA,NA,1,0.00276276560417317,0
"35","Nearshore rock.",0.0795350485289495,-1,0.133438934623124,2.62909562033426,0,0.2,0,NA,NA,1,0.00152256415490062,0
"36","Yelloweye rock.",0.00730116967183767,-1,0.0514107007200887,2.03354950403588,0,0.2,0,NA,NA,1,4.31689642623107e-05,0
"37","Greenstriped",0.0792978119564031,-1,0.145367612567475,1.67036893357245,0,0.2,0,NA,NA,1,0.000149527120116518,0
"38","Shelf rock.",0.397384998508642,-1,0.144106039105083,2.63889200360158,0,0.2,0,NA,NA,1,0.00138185709354429,0
"39","Shortbelly",0.311137064577311,-1,0.253262861656628,1.68407610218031,0,0.2,0,NA,NA,1,2.36634994560816e-08,0
"40","Petrale sole",0.115656809703031,-1,0.317958253323343,1.75429495634305,0,0.2,0,NA,NA,1,0.00651501141350394,0
"41","Halibut",0.22920340464216,-1,0.430918601156482,2.27229209155912,0,0.2,0,NA,NA,1,0.00316095396437495,0
"42","Hake",8.29044370378457,-1,0.446662544368819,2.02542559556902,0,0.2,0,NA,NA,1,0.851973883696143,0
"43","Lingcod",0.245742404961035,-1,0.287871869301781,2.37612261828771,0,0.2,0,NA,NA,1,0.00350585441570613,0
"44","Arrowtooth",0.452432687531385,-1,0.26748113102725,1.88794299529313,0,0.2,0,NA,NA,1,0.0348689730140339,0
"45","Sablefish",0.858805442213421,-1,0.101107340785491,1.88583547418607,0,0.2,0,NA,NA,1,0.0384720784442488,0
"46","Albacore",0.0719639979152225,-1,0.388065333292271,7.6626970836081,0,0.2,0,NA,NA,1,0.00376166526592625,0
"47","Salmon",0.176543232691076,-1,1.70357020856223,6.76770661421746,0,0.2,0,NA,NA,1,0.0286170060657273,0
"48","Grenadiers",0.320252830887661,-1,0.210850219680187,0.901523692845941,0,0.2,0,NA,NA,1,0.000327761890451287,0
"49","Dogfish",0.900845963632583,-1,0.0700548105235571,2.7254861953377,0,0.2,0,NA,NA,1,0.00497791995368185,0
"50","Canary rock.",0.0908418281222565,-1,0.103447772447189,1.67151461006556,0,0.2,0,NA,NA,1,0.00244756968730239,0
"51","P. Ocean Perch",0.133685766957236,-1,0.0767500174900298,2.19477160476028,0,0.2,0,NA,NA,1,0.00232090056437943,0
"52","Widow rock.",0.224669879844399,-1,0.138524156103306,2.25856201418726,0,0.2,0,NA,NA,1,0.00553260324175692,0
"53","Splitnose rock.",0.245813876057317,-1,0.0698859978180366,1.75826172183506,0,0.2,0,NA,NA,1,0.00103905974757252,0
