"","V1","V2","V3","V4","V5"
"1",-1,114.644168493389,0,0.361880872165784,0
"2",-1,2.98464867408248,13.8135421504237,0.713669651187956,0
"3",-1,4.04814882173697,27.3374920708343,0.653986995946616,0
"4",-1,2.04578596359557,9.11140565561146,0.814476310182363,0
"5",-1,122.800699383209,241.18109982052,0.67033897973597,0
"6",-1,14.1166618734536,92.6292873952909,0.572994851879776,0
"7",-1,5.72902930491598,49.1701862026331,0.847310433816165,0
"8",-1,2.3345199961737,8.03969663655876,0.869260325096548,0
"9",-1,7.08747233993708,30.925673767627,0.657126352004707,0
"10",-1,3.53727413239367,14.127951827138,0.745534521527588,0
"11",-1,2.48376714827828,13.4074080240657,0.738344219420105,0.117769672261414
"12",-1,2.82516238467852,12.5520875731958,0.656884246040136,0.000106879547727873
"13",-1,0.659564326192443,3.38775389110489,0.815671150758863,0.0904112875987471
"14",-1,0.322212633673434,1.59976234360599,0.890246289316565,0
"15",10.8079208807655,0.619206268359794,3.04327355914071,-1,0
"16",-1,0.519253676835595,2.47570521560521,0.885661348048598,0
"17",-1,1.35762834604518,7.50902984637005,0.57893765643239,0
"18",-1,1.70093186906914,4.73126922719604,0.805022265668959,0
"19",-1,4.27841747127743,8.63218012024994,0.660741835087538,0.262179197764562
"20",3.16079172838219,0.512940155040316,5.06375434144943,-1,0.482370600944381
"21",2.32676007865924,1.10227132806493,6.60926281430282,-1,0.0399890073212478
"22",0.771266166452885,1.42774259632782,10.4512173192952,-1,0.00502989814281048
"23",0.421855698821076,0.513635462423297,6.30236888293463,-1,0.031048388685734
"24",-1,1.01411673284631,3.00680935108217,0.814148102141917,0
"25",0.110640353846654,1.49773674743499,4.67049079970107,-1,0
"26",-1,1.8986619444573,6.9898987868057,0.709870987012982,0
"27",0.797726824004869,1.65526321525019,4.00673211765016,-1,0
"28",-1,1.31286935268825,5.55370363549092,0.759059202391654,0
"29",-1,1.58783855433998,5.6068187016431,0.517719041090459,0
"30",-1,0.707408305308061,5.28648978499679,0.838290267903358,0
"31",-1,1.08223850719211,4.69400076064446,0.848050039727241,0
"32",-1,0.289151088588637,2.3976926592211,0.670564385131001,0
"33",0.521438907880089,0.136889424354722,1.78890746928904,-1,0.0150024685789641
"34",0.116549274504121,0.140251895422514,2.08176340542549,-1,0.00364701393745045
"35",0.0783164422036137,0.149081407507278,1.99721531603846,-1,0.00192666183733887
"36",0.009854533218423,0.0513065343465554,2.1233636451857,-1,3.80432529186528e-05
"37",0.12320454085678,0.106708692750792,2.96747761345715,-1,0.000134896671066449
"38",0.568716622750511,0.161823873388586,2.131124428865,-1,0.00147981299537449
"39",0.390191475382589,0.275872581054036,2.12346761056247,-1,2.73560123930354e-08
"40",0.086271245383732,0.297104040001386,1.69898393181658,-1,0.00495405778546064
"41",0.206055175898343,0.509651752438848,1.9212759896125,-1,0.00298907180896849
"42",7.19138629906591,0.425766622523995,1.83780748449634,-1,0.979986203675354
"43",0.247988389524036,0.298223361633474,2.43684470443027,-1,0.00369023883958524
"44",0.307004566723573,0.295786320460407,1.91685902991542,-1,0.0310181413172858
"45",0.818626313198277,0.104233744649825,1.79946475680695,-1,0.0232912240339032
"46",0.0997249231798006,0.329054966507624,8.89844771723588,-1,0.00350435073461512
"47",0.152404697072673,1.94427892988789,4.66986889134048,-1,0.0255788508143004
"48",0.520175070603603,0.14792224824195,1.02487917316332,-1,0.000354999351388023
"49",0.894439429160184,0.069028498120266,2.66482771539789,-1,0.00508398157021608
"50",0.0638517571441456,0.114209954645164,1.69057812948961,-1,0.00254031938705704
"51",0.0947133039623251,0.0741941572502614,2.04639390039347,-1,0.00209497831878437
"52",0.236689973018092,0.126584310150418,2.14138156845547,-1,0.00443368821258858
"53",0.352369758703684,0.0769541978091522,1.43394537109909,-1,0.00106073937762101
"54",0.180450577863196,0.0622906736066564,1.62531458113172,-1,0.00288624532103269
"55",1.08808112067615,0.0575347048448083,0.397100297962731,-1,0.00348424368543243
"56",0.256846060927609,0.125752265497641,0.410180998969277,-1,0.00268324683045606
"57",3.78821880900597,0.340217847814989,1.5068115075882,-1,0.0513563765592468
