"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.542320433887653,116.565343613646,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.739231384731829,2.57205746863039,10.7607543634211,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.842960500903428,2.68899241308691,23.7552478311502,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.762844219524413,2.79333214608562,9.84416745364634,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.885222748667002,123.491796029781,238.919613767517,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.729504179116338,14.9943928810646,57.5631116551499,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.754777585994452,7.97893880632064,40.2354138508677,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.842790466267616,1.86777777071877,12.0019217334591,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.526807305123657,10.7163191448348,25.1082292279592,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.862258956301957,2.75833652902341,11.884366469806,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.834315944835544,2.0131988142937,10.7593064649757,0,0.2,0,NA,NA,1,0.122282010339038,0
"12","benthic shp",-1,0.860748053062707,2.47037045727395,12.555294138778,0,0.2,0,NA,NA,1,9.51182001394102e-05,0
"13","Dungeness",-1,0.719826710503548,0.687093661511621,4.62846073143952,0,0.2,0,NA,NA,1,0.0896328449638297,0
"14","tanner crb",-1,0.504668791405857,0.248402456345908,1.19594608528497,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",13.8841687521736,-1,0.600245468372346,2.52848952090781,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.897522398084402,0.539208969817027,2.05295257693241,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.522869603801519,1.37550198899979,5.4806846820428,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.538380867801607,2.20534093146537,9.52326557556538,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.792926302459091,3.2258157335329,9.15218161557611,0,0.2,0,NA,NA,1,0.295337622305634,0
"20","Sardine",3.40597558175559,-1,0.508196312809823,5.1723635764833,0,0.2,0,NA,NA,1,0.452258897055112,0
"21","Anchovy",1.32508906567551,-1,1.26336426563402,6.86369646324801,0,0.2,0,NA,NA,1,0.0375239070989886,0
"22","Herring",0.971410311601694,-1,1.23713625797704,5.92492112414392,0,0.2,0,NA,NA,1,0.00690653805717334,0
"23","Pacific Mackerel",0.541121930754189,-1,0.549977779150325,5.98430659820649,0,0.2,0,NA,NA,1,0.0272411883380627,0
"24","Sand lance",-1,0.618969734851271,1.2228577662517,2.98967892188414,0,0.2,0,NA,NA,1,0,0
"25","Whitebait smelt",0.0700569249371396,-1,1.634694424082,5.89218462943935,0,0.2,0,NA,NA,1,0,0
"26","Other smelt",-1,0.544311154540628,1.40802126198687,6.49115339435291,0,0.2,0,NA,NA,1,0,0
