"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.600925481994636,119.429764705864,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.675639976561069,2.34228920214216,11.3032753047668,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.641356816142797,3.27634016379117,18.2416386486564,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.843165309447795,1.77495800345318,9.8376454545741,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.776595599204302,100.573015731974,313.912416181538,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.589050701912493,15.5271577916125,49.2380921122899,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.812794765457511,8.62093618448059,30.2093383455537,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.731667305156589,1.6402961128332,10.0226982020289,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.693980911746621,6.80799541292567,33.7513994845418,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.50253200372681,2.88557048749137,12.8336887266681,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.884129147976637,2.02733392441478,8.6952072992983,0,0.2,0,NA,NA,1,0.124589211126889,0
"12","benthic shp",-1,0.585145351476967,1.97357898560541,9.70807105586987,0,0.2,0,NA,NA,1,0.000110008596986734,0
"13","Dungeness",-1,0.821593072637916,0.630572238308402,4.25000009173887,0,0.2,0,NA,NA,1,0.0867506682938043,0
"14","tanner crb",-1,0.737912836670876,0.26493082627544,1.63535685724308,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",11.2774945937928,-1,0.603145161197917,3.41897446423228,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.510974019952118,0.428792040354598,1.92586236162236,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.880249797273427,1.11792410292921,5.11797638967356,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.798858358711004,2.45481489195653,7.86362768224899,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.717872753925622,3.19693763734898,8.88776920766909,0,0.2,0,NA,NA,1,0.261761982709294,0
"20","Sardine",4.44012801712084,-1,0.504552165812775,4.54479007701883,0,0.2,0,NA,NA,1,0.487832553300064,0
"21","Anchovy",1.9835262214553,-1,0.899928055676128,8.26821437704138,0,0.2,0,NA,NA,1,0.0367153731492452,0
"22","Herring",0.829636520777807,-1,1.71652674464955,8.94524201339302,0,0.2,0,NA,NA,1,0.00590589305236855,0
"23","Pacific Mackerel",0.519510279344047,-1,0.466391024305717,6.5531458865031,0,0.2,0,NA,NA,1,0.0256008738996289,0
"24","Sand lance",-1,0.747501954063773,1.17802504465303,2.55206998126308,0,0.2,0,NA,NA,1,0,0
"25","Whitebait smelt",0.107989637743896,-1,1.88308015278786,6.12400543308795,0,0.2,0,NA,NA,1,0,0
"26","Other smelt",-1,0.546184937190265,2.3141770173723,7.84468273548126,0,0.2,0,NA,NA,1,0,0
"27","Saury",1.46760888356262,-1,1.61555320427882,4.58925179917296,0,0.2,0,NA,NA,1,0,0
"28","Juv. rock.",-1,0.713831357192248,1.23720779602696,5.93424870614645,0,0.2,0,NA,NA,1,0,0
"29","Juv. hake",-1,0.75922994222492,1.73564283036055,5.00877506542944,0,0.2,0,NA,NA,1,0,0
"30","Juv. flat.",-1,0.667151450086385,0.846435948375386,5.24713438396398,0,0.2,0,NA,NA,1,0,0
"31","Juv. round.",-1,0.623878444544971,1.7265581779615,5.17855704876439,0,0.2,0,NA,NA,1,0,0
