"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.49392412789166,119.508438532628,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.70904616266489,1.89195668197082,9.00414318745675,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.622765672486275,3.89049822706021,16.6445776173174,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.794070136919618,2.46153853649223,11.0616297085925,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.874183138646185,86.2671958644251,315.011988299495,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.841336717735976,12.3142107105092,64.5428767376705,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.552849493175745,7.5843775180538,46.9202945616175,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.779272750578821,1.73492148489979,12.3671342836686,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.772960475552827,9.15410886716074,27.5431438114658,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.639964785054326,2.75996996723629,11.8701139507201,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.635616856627166,2.23208451058662,7.97264694713322,0,0.2,0,NA,NA,1,0.12450575661818,0
"12","benthic shp",-1,0.524635981023312,3.09807999870809,10.7456527223323,0,0.2,0,NA,NA,1,9.48629151104177e-05,0
"13","Dungeness",-1,0.815952170919627,0.737811765918253,3.95557309250715,0,0.2,0,NA,NA,1,0.124633379606146,0
"14","tanner crb",-1,0.509380795154721,0.39336328135802,1.24084392229407,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",13.261136930494,-1,0.509870867165943,2.91022941361236,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.80681153414771,0.713482765945925,2.12736955697727,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.717890995834023,1.35167389817075,6.44075865625971,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.840560490917414,1.84632679624248,7.8532623808732,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.578385236673057,3.65128280192105,8.69814543133418,0,0.2,0,NA,NA,1,0.281955268696359,0
"20","Sardine",3.80884266308908,-1,0.519637538704009,4.99229534432815,0,0.2,0,NA,NA,1,0.590774726520504,0
"21","Anchovy",2.23310319569454,-1,0.959434243039417,5.40505334343708,0,0.2,0,NA,NA,1,0.0375313548874193,0
"22","Herring",0.752225466069072,-1,1.58735891894562,6.51132832263466,0,0.2,0,NA,NA,1,0.00769846429239955,0
"23","Pacific Mackerel",0.376331015550423,-1,0.567151067678125,6.03228939663956,0,0.2,0,NA,NA,1,0.0230060333649029,0
"24","Sand lance",-1,0.575966281630099,0.783177108909492,3.91288614178057,0,0.2,0,NA,NA,1,0,0
"25","Whitebait smelt",0.081551442138057,-1,1.48059492724605,7.04038422968587,0,0.2,0,NA,NA,1,0,0
