"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.604142814059742,123.328667519066,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.861654712818563,2.16907515936613,10.7140446317621,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.786777955852449,3.94419053007863,21.3024018102079,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.512091404572129,3.3076929664902,9.64418623432492,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.532646348606795,73.5680008019817,185.205529496787,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.610817944351584,16.4638528219676,58.5379173213235,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.882175447233021,7.85750180951663,40.361333486619,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.549851737730205,2.49796228022013,9.24568695753539,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.725721567217261,7.55202402834168,34.6369053509769,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.800061878934503,3.33446096516417,12.6500720151333,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.696816387213767,1.6377495141636,9.03963198755248,0,0.2,0,NA,NA,1,0.10943861842328,0
"12","benthic shp",-1,0.732191700674593,1.59096860994656,10.1863154165832,0,0.2,0,NA,NA,1,0.000118010401920173,0
"13","Dungeness",-1,0.545531261991709,0.844992933351926,4.11402234066211,0,0.2,0,NA,NA,1,0.0863761818766182,0
"14","tanner crb",-1,0.747813069354743,0.351162013604352,1.94054469314408,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",13.5504864037071,-1,0.554092167065212,2.87074190367669,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.882106497138739,0.435486241440348,2.62257663125471,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.826184790767729,1.30021073288449,6.00280758738709,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.630281187966466,3.44453782170642,3.71733911430041,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.660700227506459,2.54685640455784,13.6576766159109,0,0.2,0,NA,NA,1,0.222239361714405,0
"20","Sardine",3.72763855506275,-1,0.508586068532685,6.00610767085353,0,0.2,0,NA,NA,1,0.542006598046438,0
"21","Anchovy",1.46493320127463,-1,1.16126280189618,5.00075269021897,0,0.2,0,NA,NA,1,0.0434363499731514,0
"22","Herring",0.915370115490856,-1,1.82417912557558,7.92372998787677,0,0.2,0,NA,NA,1,0.00638546795109339,0
"23","Pacific Mackerel",0.561393667908944,-1,0.508022395189404,6.14669530865192,0,0.2,0,NA,NA,1,0.0288691056586329,0
"24","Sand lance",-1,0.878626325260848,0.729934392856211,3.50912729154818,0,0.2,0,NA,NA,1,0,0
"25","Whitebait smelt",0.121110836819823,-1,1.53052327037761,6.94064755417374,0,0.2,0,NA,NA,1,0,0
"26","Other smelt",-1,0.766036588791758,1.79291081529667,6.02200374965244,0,0.2,0,NA,NA,1,0,0
"27","Saury",1.47207658471376,-1,1.42362054496748,4.03354292797252,0,0.2,0,NA,NA,1,0,0
"28","Juv. rock.",-1,0.695299028977752,1.16871062989791,3.77880809045784,0,0.2,0,NA,NA,1,0,0
"29","Juv. hake",-1,0.713305769581348,1.47082270215862,6.54929799151395,0,0.2,0,NA,NA,1,0,0
"30","Juv. flat.",-1,0.506911645643413,0.88538060401207,4.22100618541885,0,0.2,0,NA,NA,1,0,0
"31","Juv. round.",-1,0.880378555972129,1.42693833506278,5.89198122295579,0,0.2,0,NA,NA,1,0,0
"32","Juv. thorny.",-1,0.52939566290006,0.56099827296285,2.30841395672003,0,0.2,0,NA,NA,1,0,0
"33","Yellowtail rock.",0.795190414071758,-1,0.113641395809122,1.74577716803216,0,0.2,0,NA,NA,1,0.0143759190237294,0
"34","Black rock.",0.126799357033904,-1,0.130550135053104,2.01650300066781,0,0.2,0,NA,NA,1,0.00313248081596359,0
"35","Nearshore rock.",0.0811198013852767,-1,0.155326312029504,1.87076919360425,0,0.2,0,NA,NA,1,0.00199291090821673,0
"36","Yelloweye rock.",0.013855738365058,-1,0.0562423571998135,2.39223710113559,0,0.2,0,NA,NA,1,4.58378337579557e-05,0
"37","Greenstriped",0.091425720911658,-1,0.112024981638104,1.55219982093842,0,0.2,0,NA,NA,1,0.000133698639499603,0
"38","Shelf rock.",0.389522732023396,-1,0.147514546857038,1.97641356682881,0,0.2,0,NA,NA,1,0.00165451740376908,0
"39","Shortbelly",0.351211982069564,-1,0.239819052106045,2.54814387321795,0,0.2,0,NA,NA,1,2.36848836737477e-08,0
"40","Petrale sole",0.0738588468478714,-1,0.269670250115997,1.59754323350028,0,0.2,0,NA,NA,1,0.00625740403817015,0
"41","Halibut",0.193503620596173,-1,0.487895587755853,1.99457216116865,0,0.2,0,NA,NA,1,0.00337253753793703,0
"42","Hake",8.80205928829559,-1,0.366311226790743,2.01416639818802,0,0.2,0,NA,NA,1,0.970506870415795,0
"43","Lingcod",0.27327892234919,-1,0.308870749179479,2.15949075092675,0,0.2,0,NA,NA,1,0.00317912988179594,0
"44","Arrowtooth",0.312761819952054,-1,0.270436509828474,1.61010711303468,0,0.2,0,NA,NA,1,0.031269580001787,0
"45","Sablefish",0.845463913817888,-1,0.112076307619578,1.92906649715184,0,0.2,0,NA,NA,1,0.0224878594819821,0
"46","Albacore",0.127735357547861,-1,0.376344164418593,10.1243372434097,0,0.2,0,NA,NA,1,0.00374174233733863,0
"47","Salmon",0.148096316343036,-1,1.76101263821919,4.90322015451157,0,0.2,0,NA,NA,1,0.0276674814973864,0
"48","Grenadiers",0.354964621780918,-1,0.282167436069635,0.985882881646391,0,0.2,0,NA,NA,1,0.000365164929465024,0
"49","Dogfish",0.62486780259761,-1,0.0656904664408744,2.80868366289955,0,0.2,0,NA,NA,1,0.00509348270921419,0
"50","Canary rock.",0.0683025183866041,-1,0.0919679393889881,1.48741896201087,0,0.2,0,NA,NA,1,0.00220984843379488,0
"51","P. Ocean Perch",0.134252337924928,-1,0.0696601234947628,1.9770387927918,0,0.2,0,NA,NA,1,0.00228618058595415,0
"52","Widow rock.",0.42523936363146,-1,0.130560842765065,2.42262004152011,0,0.2,0,NA,NA,1,0.00537461055058522,0
"53","Splitnose rock.",0.342865202403179,-1,0.0825335377503018,1.62727891607387,0,0.2,0,NA,NA,1,0.00122094168336936,0
"54","Slope rock.",0.246816439923073,-1,0.0750227491082045,1.47006968775478,0,0.2,0,NA,NA,1,0.0032633292414413,0
"55","Shortspine thorny.",0.969011878813197,-1,0.054811046080481,0.383863578275481,0,0.2,0,NA,NA,1,0.00344410516120861,0
"56","Longspine thorny.",0.310354538636736,-1,0.116400760654116,0.398312414513055,0,0.2,0,NA,NA,1,0.00346376643684606,0
"57","Flatfish",3.73556060652608,-1,0.381898104389513,1.6400118702512,0,0.2,0,NA,NA,1,0.0543160101479264,0
"58","Skates",0.304047083423361,-1,0.294059770077884,2.40832774446514,0,0.2,0,NA,NA,1,0.00410899951842431,0
"59","Sharks",-1,0.523422228265554,0.225501727733547,2.73313321156153,0,0.2,0,NA,NA,1,0.00277384085693867,0
"60","Common murre",0.00337522634622381,-1,0.113389199239894,170.368156514998,0,0.2,0,NA,NA,1,0,0
"61","Cassin's auklet",0.00111930389353318,-1,0.232772864838877,275.235222233348,0,0.2,0,NA,NA,1,0,0
"62","Rhino. auklet",0.000393397759712542,-1,0.117336975398651,196.66890322388,0,0.2,0,NA,NA,1,0,0
"63","Tufted Puffin",0.000124830412687852,-1,0.0833470624293882,191.815580517091,0,0.2,0,NA,NA,1,0,0
"64","Cali. gull",0.000609823880003974,-1,0.0875306709446732,201.796041893547,0,0.2,0,NA,NA,1,0,0
"65","Western Gull",0.000943487577114119,-1,0.128330121741844,162.822061437576,0,0.2,0,NA,NA,1,0,0
"66","Kittiwake",0.000143051673322172,-1,0.115450222912915,213.044744425854,0,0.2,0,NA,NA,1,0,0
"67","Albatross",0.000607168910619762,-1,0.0350693339160932,118.549418984102,0,0.2,0,NA,NA,1,0,0
"68","Fulmar",0.000244732249674316,-1,0.038653878663511,194.424271191868,0,0.2,0,NA,NA,1,0,0
"69","Shearwater",0.00388272538159112,-1,0.065599940939752,195.468812356363,0,0.2,0,NA,NA,1,0,0
