"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.368756900075823,106.831782940305,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.57530860081315,2.2815573074189,11.4746811967897,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.897232112940401,3.80735607222607,18.4936124807583,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.546247540879995,1.70406096769179,5.55735879946711,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.620758991409093,84.7962358900826,219.054206434654,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.510995240975171,14.1266974066559,82.9866428088739,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.896293584536761,10.6145114144458,40.2328309039816,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.894292974565178,2.48241638533354,9.37863588627888,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.540509297698736,8.43107642881584,20.3102342067933,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.708423752896488,4.08854766546087,11.0067431952064,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.682802284508944,2.14287014872266,9.96574536556149,0,0.2,0,NA,NA,1,0.0847072089850716,0
"12","benthic shp",-1,0.655092373676598,2.73374197916383,11.7542320310386,0,0.2,0,NA,NA,1,9.95958914238865e-05,0
"13","Dungeness",-1,0.718177468329668,0.725792581168608,4.4581404313848,0,0.2,0,NA,NA,1,0.0802484483450213,0
"14","tanner crb",-1,0.507491633854806,0.322854593517011,1.22359145225581,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",6.30819791714282,-1,0.607578622415615,2.93400835696437,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.737512846942991,0.483148808299735,2.40175171115189,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.673601383995265,1.11897323243202,6.72701987298402,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.784274627361447,1.99583499995045,4.1901409245426,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.717909341491759,3.08794013770248,10.0544092190301,0,0.2,0,NA,NA,1,0.244832036194264,0
"20","Sardine",3.02326968896024,-1,0.516407682055013,4.19033362936759,0,0.2,0,NA,NA,1,0.503058587182983,0
"21","Anchovy",2.00330548806471,-1,0.934498946542683,6.37340814334087,0,0.2,0,NA,NA,1,0.0349986147360311,0
"22","Herring",1.02592973676309,-1,1.49120840195913,7.34024271914017,0,0.2,0,NA,NA,1,0.00648891202987193,0
"23","Pacific Mackerel",0.477664291626748,-1,0.475502612460475,5.62986322584667,0,0.2,0,NA,NA,1,0.0260040447006522,0
"24","Sand lance",-1,0.823587272316217,1.30055397485249,2.76642044361488,0,0.2,0,NA,NA,1,0,0
"25","Whitebait smelt",0.0740395476393082,-1,1.44628148733983,5.67060193237588,0,0.2,0,NA,NA,1,0,0
"26","Other smelt",-1,0.849258200079203,1.53490660757805,4.53582673701572,0,0.2,0,NA,NA,1,0,0
"27","Saury",0.808024984896747,-1,1.24255913072593,3.14313997996774,0,0.2,0,NA,NA,1,0,0
"28","Juv. rock.",-1,0.776869311276823,1.77019609559901,3.9355714474041,0,0.2,0,NA,NA,1,0,0
"29","Juv. hake",-1,0.720524976868182,1.571945847162,6.3904302281344,0,0.2,0,NA,NA,1,0,0
"30","Juv. flat.",-1,0.769027085974813,0.779141733569604,3.19644910043853,0,0.2,0,NA,NA,1,0,0
"31","Juv. round.",-1,0.707960606180131,1.76005437026315,4.36359038192634,0,0.2,0,NA,NA,1,0,0
"32","Juv. thorny.",-1,0.896782851871103,0.495637031432945,2.18663860160265,0,0.2,0,NA,NA,1,0,0
"33","Yellowtail rock.",0.752958966079084,-1,0.182640466601917,2.00867945925663,0,0.2,0,NA,NA,1,0.014263040356099,0
"34","Black rock.",0.114450220012312,-1,0.133313822472756,1.89401179920679,0,0.2,0,NA,NA,1,0.00338547628219322,0
"35","Nearshore rock.",0.0799092105264087,-1,0.161110832162444,1.63457843397478,0,0.2,0,NA,NA,1,0.00143532283017537,0
"36","Yelloweye rock.",0.00570870862474368,-1,0.0538665787644964,2.2943873991131,0,0.2,0,NA,NA,1,4.45976540557624e-05,0
"37","Greenstriped",0.135292334502946,-1,0.134014190360661,1.95743105188268,0,0.2,0,NA,NA,1,0.000101541664647268,0
"38","Shelf rock.",0.572737456661776,-1,0.14474160047016,2.62445572775094,0,0.2,0,NA,NA,1,0.00159223572519914,0
"39","Shortbelly",0.339289201917289,-1,0.269401532506031,1.57119497142749,0,0.2,0,NA,NA,1,2.99792571675035e-08,0
"40","Petrale sole",0.1139368031126,-1,0.343954336181597,1.66696591343821,0,0.2,0,NA,NA,1,0.0051068726949071,0
"41","Halibut",0.143393844003084,-1,0.470118552324251,1.64269871626668,0,0.2,0,NA,NA,1,0.00272564065605841,0
"42","Hake",8.2267912456795,-1,0.41588151047878,1.83999381942485,0,0.2,0,NA,NA,1,0.862353535424221,0
"43","Lingcod",0.221357856293351,-1,0.306217931324739,2.49099757470716,0,0.2,0,NA,NA,1,0.00418149184626718,0
"44","Arrowtooth",0.321175173746053,-1,0.268167753713315,2.06208776883916,0,0.2,0,NA,NA,1,0.0334480813370703,0
"45","Sablefish",0.811286483989112,-1,0.0889017596120401,2.04730937651859,0,0.2,0,NA,NA,1,0.0227594955797273,0
"46","Albacore",0.0899644934443379,-1,0.326990253390026,7.16769342960858,0,0.2,0,NA,NA,1,0.00445477059968507,0
"47","Salmon",0.119833519191236,-1,2.09781147436692,5.42101408248559,0,0.2,0,NA,NA,1,0.0268828833433336,0
"48","Grenadiers",0.327895001765098,-1,0.227007661277199,0.944559902145222,0,0.2,0,NA,NA,1,0.000352540065782989,0
"49","Dogfish",0.874218143080406,-1,0.0707048658725297,2.69683476402174,0,0.2,0,NA,NA,1,0.00535036655041477,0
"50","Canary rock.",0.0819520952646381,-1,0.114151410293638,1.53409598879412,0,0.2,0,NA,NA,1,0.00232862251097187,0
"51","P. Ocean Perch",0.12061600220908,-1,0.0492995133484673,2.2188850974219,0,0.2,0,NA,NA,1,0.00227601824072371,0
"52","Widow rock.",0.237768617713772,-1,0.131329754230859,2.2742476239033,0,0.2,0,NA,NA,1,0.00482948256789745,0
"53","Splitnose rock.",0.268749395917186,-1,0.0791057049020406,1.75130384773597,0,0.2,0,NA,NA,1,0.00127588510188962,0
"54","Slope rock.",0.224901285177039,-1,0.0638713250694551,1.76790851199779,0,0.2,0,NA,NA,1,0.00329601415500462,0
"55","Shortspine thorny.",0.589679918430483,-1,0.0530291439670772,0.351765287067427,0,0.2,0,NA,NA,1,0.00420327811713736,0
"56","Longspine thorny.",0.264303154694526,-1,0.117441404998988,0.46025962102888,0,0.2,0,NA,NA,1,0.0036717963750666,0
"57","Flatfish",3.85348743937707,-1,0.32471484703777,2.21033789943824,0,0.2,0,NA,NA,1,0.046345110668611,0
"58","Skates",0.500560669767284,-1,0.208943642720054,1.71159969977933,0,0.2,0,NA,NA,1,0.00452705958004047,0
"59","Sharks",-1,0.755391100794077,0.179760468396249,2.70115146812481,0,0.2,0,NA,NA,1,0.00261212509339499,0
"60","Common murre",0.0032655274030938,-1,0.0982058055114905,161.416423503985,0,0.2,0,NA,NA,1,0,0
"61","Cassin's auklet",0.00127357457053484,-1,0.218309695123694,249.679150857737,0,0.2,0,NA,NA,1,0,0
"62","Rhino. auklet",0.000345691993371876,-1,0.129412847210174,192.373461384,0,0.2,0,NA,NA,1,0,0
"63","Tufted Puffin",0.000196112017143498,-1,0.0789620338712135,202.301591835702,0,0.2,0,NA,NA,1,0,0
"64","Cali. gull",0.000587132914882106,-1,0.117476091299574,192.692237882897,0,0.2,0,NA,NA,1,0,0
"65","Western Gull",0.00100666560706347,-1,0.11667721953164,170.116360489949,0,0.2,0,NA,NA,1,0,0
"66","Kittiwake",0.000143323070168038,-1,0.0825533774997896,227.081243965253,0,0.2,0,NA,NA,1,0,0
"67","Albatross",0.000835276971643249,-1,0.0197960772889785,127.496034300532,0,0.2,0,NA,NA,1,0,0
"68","Fulmar",0.000281667578821138,-1,0.0565173296759392,194.073687157361,0,0.2,0,NA,NA,1,0,0
"69","Shearwater",0.00410188048797618,-1,0.0647369926704478,181.740341377713,0,0.2,0,NA,NA,1,0,0
"70","Leach's S. Petrel",0.000417902534660773,-1,0.129720012030263,424.09882010745,0,0.2,0,NA,NA,1,0,0
"71","Transient Orcas",0.00249696802061611,-1,0.0287180745388256,14.074082844265,0,0.2,0,NA,NA,1,0,0
"72","Resident Orcas",0.00116468852792196,-1,0.0203908857622152,14.4743684494203,0,0.2,0,NA,NA,1,0,0
"73","Porpoises",0.025081865067365,-1,0.0838733153576068,39.4751276234464,0,0.2,0,NA,NA,1,0,0
"74","Humpback whale",0.252466179874159,-1,0.0353248358489897,7.07067006555951,0,0.2,0,NA,NA,1,0,0
"75","Minke whale",0.00537329708287571,-1,0.0508478867051772,8.56645827929987,0,0.2,0,NA,NA,1,0,0
"76","Fin whale",0.127433290256175,-1,0.0251586549700173,6.619446724527,0,0.2,0,NA,NA,1,0,0
"77","Sperm whale",0.0264473283022921,-1,0.0153604244625191,8.19004583964463,0,0.2,0,NA,NA,1,0,0
"78","Harbor seals",0.0164071472022438,-1,0.0746560220698775,25.1409403834686,0,0.2,0,NA,NA,1,0,0
"79","Sea Lions",0.0717480712122812,-1,0.0822723287935764,14.0200783272939,0,0.2,0,NA,NA,1,0,0
"80","Juv. Ele. Seal",0.040320919283116,-1,0.330920292710995,18.6953190281785,0,0.2,0,NA,NA,1,0,0
"81","Adult N. Ele. Seal",0.0716792768181071,-1,0.237107533757041,14.7696052778878,0,0.2,0,NA,NA,1,0,0
"82","Fur seals",0.00555149218404603,-1,0.110975754850952,49.3061278197956,0,0.2,0,NA,NA,1,0,0
"83","Blue whale",0.54967059224993,-1,0.0434048928073879,5.97510111467962,0,0.2,0,NA,NA,1,0,0
"84","Gray whale",1.23950224011228,-1,0.0364117362361629,12.1647579637944,0,0.2,0,NA,NA,1,0,0
"85","Dolphins",0.0529441840192864,-1,0.0739084884529746,34.2958862251832,0,0.2,0,NA,NA,1,0,0
"86","Brandt's corm.",0.000677459252949954,-1,0.218523318253473,140.546813798788,0,0.2,0,NA,NA,1,0,0
"87","Double corm.",0.000361424111956574,-1,0.154009186480783,155.969336987242,0,0.2,0,NA,NA,1,0,0
"88","Pelagic cormorant",0.000236236511348082,-1,0.130626838148719,137.687353463624,0,0.2,0,NA,NA,1,0,0
"89","Murrelet",2.83175724356168e-05,-1,0.106532502227201,242.841764918762,0,0.2,0,NA,NA,1,0,0
"90","Pigeon Guillemot",8.15613518222745e-05,-1,0.167382599958129,195.027030679954,0,0.2,0,NA,NA,1,0,0
"91","Caspian tern",7.07149132007536e-05,-1,0.089216199842508,197.555423137323,0,0.2,0,NA,NA,1,0,0
"92","Brown Pelican",0.000279723084501096,-1,0.176766263197611,110.519455679677,0,0.2,0,NA,NA,1,0,0
"93","Detritus",10,-1,0,0,2,0.2,0,NA,0,0,0,0
"94","Fleet1",NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA
