"","Group","Biomass","EE","PB","QB","Type","Unassim","BioAcc","ProdCons","DetInput","DetritusFate","Fleet1_Landings","Fleet1_Discards"
"1","phytoplankton",-1,0.276226439746097,133.56880969927,0,1,0,0,NA,NA,1,0,0
"2","infauna",-1,0.64436096586287,2.0505880647357,9.20918984138565,0,0.2,0,NA,NA,1,0,0
"3","amphipods",-1,0.769540829304606,4.6230381921099,17.7722153652837,0,0.2,0,NA,NA,1,0,0
"4","epibenthic",-1,0.728750009462237,1.72799747456975,11.4709750356981,0,0.2,0,NA,NA,1,0,0
"5","micro-zoop",-1,0.822068653814495,87.0004086279609,292.728567616088,0,0.2,0,NA,NA,1,0,0
"6","copepods",-1,0.766270549222827,10.9260799127047,69.4599715680947,0,0.2,0,NA,NA,1,0,0
"7","euphausiids",-1,0.855000179260969,7.48108302019539,27.7623008328345,0,0.2,0,NA,NA,1,0,0
"8","carniv-zoops",-1,0.753930414188653,1.91718470957533,7.60905911804728,0,0.2,0,NA,NA,1,0,0
"9","small jellies",-1,0.532930855639279,9.9653720964161,28.0971299127643,0,0.2,0,NA,NA,1,0,0
"10","large jellies",-1,0.67624581111595,2.76231709397612,10.2550746594274,0,0.2,0,NA,NA,1,0,0
"11","pandalid shp",-1,0.539712585136294,1.93138590227295,9.83062896741112,0,0.2,0,NA,NA,1,0.109766704520338,0
"12","benthic shp",-1,0.537095594964921,3.1735934281035,12.8069748090661,0,0.2,0,NA,NA,1,0.00011581087213078,0
"13","Dungeness",-1,0.868985553272069,0.86438598285506,3.61454202167268,0,0.2,0,NA,NA,1,0.0780957460551691,0
"14","tanner crb",-1,0.662096247076988,0.263507602903272,1.58457196749168,0,0.2,0,NA,NA,1,0,0
"15","mesopelagics",9.20664154147292,-1,0.54373583958698,3.05172673291652,0,0.2,0,NA,NA,1,0,0
"16","Benthic fish",-1,0.790425060689449,0.459205988196087,1.94143660097387,0,0.2,0,NA,NA,1,0,0
"17","surf perch",-1,0.640863552037626,1.31092177902671,5.80994624965382,0,0.2,0,NA,NA,1,0,0
"18","Other cephal.",-1,0.590181876998395,2.15087527766102,6.41849662716603,0,0.2,0,NA,NA,1,0,0
"19","Market squid",-1,0.7078727661632,3.20996271253213,8.83641531077883,0,0.2,0,NA,NA,1,0.251505703251347,0
"20","Sardine",4.25279252048837,-1,0.466945367144496,4.36318980985362,0,0.2,0,NA,NA,1,0.398986574153105,0
"21","Anchovy",1.73606324051334,-1,0.975262162517467,5.19801665548181,0,0.2,0,NA,NA,1,0.0458623525805014,0
"22","Herring",1.02923753029345,-1,1.90789352389271,9.77206859112499,0,0.2,0,NA,NA,1,0.00706866550801813,0
"23","Pacific Mackerel",0.439882084017154,-1,0.524277260674083,4.73839531679862,0,0.2,0,NA,NA,1,0.0272063190461924,0
"24","Sand lance",-1,0.592276248056442,1.26134934174809,4.31434777251312,0,0.2,0,NA,NA,1,0,0
"25","Whitebait smelt",0.0894842531735707,-1,1.44631727374953,8.43671037017868,0,0.2,0,NA,NA,1,0,0
"26","Other smelt",-1,0.543440815899521,1.09424375243174,6.28399993692821,0,0.2,0,NA,NA,1,0,0
"27","Saury",1.18015862175881,-1,1.21325042107933,3.17722874116796,0,0.2,0,NA,NA,1,0,0
"28","Juv. rock.",-1,0.619123687501997,1.00363255286096,7.81749357689942,0,0.2,0,NA,NA,1,0,0
"29","Juv. hake",-1,0.646431842725724,1.64966064781303,6.92009461336395,0,0.2,0,NA,NA,1,0,0
"30","Juv. flat.",-1,0.594955496303737,0.813720203937118,3.19760949630904,0,0.2,0,NA,NA,1,0,0
"31","Juv. round.",-1,0.885483437031507,1.30418832776837,5.18884180179299,0,0.2,0,NA,NA,1,0,0
"32","Juv. thorny.",-1,0.724038820248097,0.384122101337555,2.58827055272145,0,0.2,0,NA,NA,1,0,0
"33","Yellowtail rock.",0.4446541901066,-1,0.179602333652106,1.62348994656398,0,0.2,0,NA,NA,1,0.0138243059179328,0
"34","Black rock.",0.127095928667461,-1,0.139257084070334,1.83799333955554,0,0.2,0,NA,NA,1,0.00310167911669309,0
"35","Nearshore rock.",0.0766006103291638,-1,0.167756991597705,1.7490682759018,0,0.2,0,NA,NA,1,0.0014429073161704,0
"36","Yelloweye rock.",0.00768924131073001,-1,0.0538491393487223,2.12119209523347,0,0.2,0,NA,NA,1,4.8026600770388e-05,0
"37","Greenstriped",0.123256715003193,-1,0.169446832850194,1.78574147660464,0,0.2,0,NA,NA,1,0.000126730178095129,0
"38","Shelf rock.",0.323846956179812,-1,0.176459982218951,2.21124985717146,0,0.2,0,NA,NA,1,0.00152297079298314,0
"39","Shortbelly",0.447774352564768,-1,0.275227192943409,1.9610454326409,0,0.2,0,NA,NA,1,1.98020069676462e-08,0
"40","Petrale sole",0.0930146639551879,-1,0.28904196118699,1.79302476243375,0,0.2,0,NA,NA,1,0.00444025977290289,0
"41","Halibut",0.15435438635195,-1,0.450805084547497,1.88586466925863,0,0.2,0,NA,NA,1,0.00310082509211956,0
"42","Hake",8.73498427189355,-1,0.424613583843233,2.26021518986491,0,0.2,0,NA,NA,1,1.07310767377796,0
"43","Lingcod",0.306970637211847,-1,0.268524200669952,2.48520667347628,0,0.2,0,NA,NA,1,0.0037662070622368,0
"44","Arrowtooth",0.425186443076918,-1,0.31346005689646,2.19798287714459,0,0.2,0,NA,NA,1,0.0319888436470921,0
"45","Sablefish",0.88341242787039,-1,0.10288154030532,1.92893326656766,0,0.2,0,NA,NA,1,0.0235757825331779,0
"46","Albacore",0.0840294258520496,-1,0.388711804912359,5.80496554198067,0,0.2,0,NA,NA,1,0.00353660592863761,0
"47","Salmon",0.127894258108437,-1,1.96662994233235,4.56411482088095,0,0.2,0,NA,NA,1,0.0293197034733208,0
"48","Grenadiers",0.423183758654019,-1,0.239447926045003,1.01985575392979,0,0.2,0,NA,NA,1,0.000327600336287303,0
"49","Dogfish",0.858418233667316,-1,0.0642170859163981,2.76066552578139,0,0.2,0,NA,NA,1,0.00581197256731895,0
"50","Canary rock.",0.0697740941246134,-1,0.117933604630273,1.61998898791775,0,0.2,0,NA,NA,1,0.00202132143825232,0
